FID,HUC12,FREQUENCY,MEAN_pnMH20,MEAN_pnFH1,MEAN_pnFH6,MEAN_pnFH7,MEAN_pnDH1,MEAN_pnDH2,MEAN_pnDH3,MEAN_pnDH4,MEAN_pnDH5,MEAN_pnDH15
-1,110200010704,3,0.406080082666667,0.081191478333333,0.081377026333333,0.099481408333333,0.147639696666667,0.139407538666667,0.150735034666667,0.173280532333333,0.192342756333333,0.106663598666667
-1,110200010705,7,0.599885253428571,0.216868010857143,0.238454455857143,0.266933240428571,0.417281971857143,0.426623967857143,0.397453847714286,0.388435406428571,0.366389218571429,0.329320824857143
-1,110200010706,3,0.327792463000000,0.062613626333333,0.060607609333333,0.069683845666667,0.088266101000000,0.087758529000000,0.106225159333333,0.111590514000000,0.108055614333333,0.079583526333333
-1,110200010707,7,0.270958604142857,0.058292695000000,0.073838736714286,0.099701898142857,0.128504068000000,0.100565244285714,0.132716152000000,0.137930225142857,0.166306560714286,0.089478035142857
-1,110200010708,9,0.609126888444445,0.228958849888889,0.247232708666667,0.271018953777778,0.428547220222222,0.447528133111111,0.415483011888889,0.414451518222222,0.385573775555556,0.329155472555556
-1,110200010709,14,0.622642651357143,0.210359953928571,0.238216623285714,0.266392205928571,0.417506037500000,0.414200795928571,0.390864488928571,0.376980293571429,0.344318040785714,0.324816848000000
-1,110200010710,6,0.632938124833333,0.222085041833333,0.230521132666667,0.279634894666667,0.374270933500000,0.349371193166667,0.334163254166667,0.336973407333333,0.328907276000000,0.318255778500000
-1,110200010801,6,0.233907001166667,0.092910338500000,0.108013981166667,0.144853846500000,0.109910501500000,0.128848907500000,0.145992934500000,0.140989291666667,0.154371319500000,0.089827748666667
-1,110200010802,1,0.269505983000000,0.087164695000000,0.077994723000000,0.111418379000000,0.104270574000000,0.095573594000000,0.107804803000000,0.100688371000000,0.117549434000000,0.093225872000000
-1,110200010803,3,0.260808512000000,0.071868338666667,0.063920148666667,0.082720921666667,0.085820297333333,0.083424697333333,0.100641621000000,0.091470610666667,0.094166031666667,0.075425578000000
-1,110200010804,2,0.235262336500000,0.060600674500000,0.051230195000000,0.061117051500000,0.067996966500000,0.058759932000000,0.096906122500000,0.078516810000000,0.079705373500000,0.063199596000000
-1,110200010805,6,0.236644542000000,0.060787787000000,0.055974152000000,0.064869993500000,0.073076208000000,0.071949138666667,0.093364046000000,0.084176531166667,0.083582327666667,0.066367669166667
-1,110200010806,16,0.245591703000000,0.066595829000000,0.061190440000000,0.066270794437500,0.079393905625000,0.068056616437500,0.106416525625000,0.097953403812500,0.092455516812500,0.065857525812500
-1,110200010807,4,0.240377321250000,0.046475948000000,0.056818821250000,0.060937735750000,0.078299341250000,0.062301371750000,0.106162775500000,0.100555976500000,0.098024820750000,0.062378782750000
-1,110200010901,7,0.275286622285714,0.084398743000000,0.098525302000000,0.141263642571429,0.124934925857143,0.126300562571429,0.142317371142857,0.154622102857143,0.175223704714286,0.095153757142857
-1,110200010902,14,0.714678130785714,0.225165753214286,0.260179883785714,0.339844709642857,0.410052318214286,0.405836906928571,0.368883528285714,0.357630868071429,0.326315918357143,0.321449107071429
-1,110200010903,6,0.723781623166667,0.219218339166667,0.256633489666667,0.322614250000000,0.413340689333333,0.404693937666667,0.367879778333333,0.355070717333333,0.324430382500000,0.303160978666667
-1,110200010904,10,0.707014480400000,0.222019913300000,0.256128536000000,0.329929099100000,0.415643459000000,0.408513126300000,0.379117698100000,0.363574041400000,0.337081982800000,0.307479077900000
-1,110200010905,4,0.371566282750000,0.346208389750000,0.231344220000000,0.325329875500000,0.248590103250000,0.258584681500000,0.259192781250000,0.282642459500000,0.273034178500000,0.242929393000000
-1,110200010906,6,0.342563433000000,0.311502467166667,0.213839140500000,0.300363934166667,0.225110384833333,0.227960863666667,0.228052321833333,0.263359108166667,0.248733053500000,0.224128334333333
-1,110200010907,7,0.701598052857143,0.219959995857143,0.251093530428571,0.321302254714286,0.407346254714286,0.404628360142857,0.373069254000000,0.353083210000000,0.324149308857143,0.310066435285714
-1,110200011001,1,0.455608274000000,0.063236411000000,0.060628533000000,0.057018352000000,0.143927813000000,0.135647954000000,0.139165603000000,0.167374580000000,0.193899760000000,0.098419846000000
-1,110200011002,7,0.316242360428571,0.042671086857143,0.043592029857143,0.055841505428571,0.129728039571429,0.125479313571429,0.132045050571429,0.154625781142857,0.177999920571429,0.075478972142857
-1,110200011003,5,0.450763398400000,0.072686006800000,0.075276050800000,0.087836960200000,0.163632383600000,0.167355246400000,0.167335644600000,0.205275272400000,0.218006507600000,0.108849232800000
-1,110200011004,10,0.450964405500000,0.070452001600000,0.076469017000000,0.084162462200000,0.161487762300000,0.148966449500000,0.151140451000000,0.187734318900000,0.198431841500000,0.109680761000000
-1,110200011101,1,0.267710240000000,0.084142611000000,0.120455781000000,0.166144085000000,0.080998295000000,0.056971529000000,0.099178201000000,0.125802700000000,0.168115708000000,0.090122659000000
-1,110200011102,2,0.364148985500000,0.118043919000000,0.100248322500000,0.141594414500000,0.131823451500000,0.095905198500000,0.110783208000000,0.118741525000000,0.143875741500000,0.117679855500000
-1,110200011103,4,0.312335329000000,0.076407933500000,0.092810621750000,0.136511456000000,0.094474677250000,0.069022783000000,0.093917091750000,0.113208482500000,0.147480054750000,0.090606306500000
-1,110200011104,2,0.217250442500000,0.109472586000000,0.101758573000000,0.125872861000000,0.102547737500000,0.114807572000000,0.137765840500000,0.140542863500000,0.157386882000000,0.082958836500000
-1,110200011105,7,0.346017363571429,0.065694762428571,0.071715500000000,0.098281827714286,0.104073510142857,0.074971639142857,0.096562137142857,0.103501375142857,0.121976861000000,0.097113465285714
-1,110200011106,7,0.216583160142857,0.024509902571429,0.036243099428571,0.046716122285714,0.065023292857143,0.061806566714286,0.082676468285714,0.099484025142857,0.109614612000000,0.052615841428571
-1,110200011107,8,0.226945863375000,0.024962833750000,0.034345910500000,0.042023197500000,0.065556136500000,0.054092878375000,0.068447132250000,0.097364980125000,0.104395234875000,0.052084696250000
-1,110200011108,1,0.346793957000000,0.039261607000000,0.052133749000000,0.065817643000000,0.108463939000000,0.100165342000000,0.126842216000000,0.135445958000000,0.120060784000000,0.084088020000000
-1,110200011109,2,0.355902993000000,0.038167653000000,0.051088567500000,0.067206074500000,0.116048903000000,0.103067390500000,0.135046498000000,0.145552590000000,0.133226886000000,0.086761253500000
-1,110200011110,2,0.364726284000000,0.037541919000000,0.048144127000000,0.061970377000000,0.121971884000000,0.102723322500000,0.130990861500000,0.144121417500000,0.139159520000000,0.088610424000000
-1,110200011201,4,0.258261677000000,0.055485106250000,0.078825973500000,0.090561589500000,0.099572830500000,0.083048832250000,0.099070826500000,0.129218460750000,0.144657011500000,0.073887257250000
-1,110200011202,2,0.292429800000000,0.050517728500000,0.071120381000000,0.076161151500000,0.107987114500000,0.077409735500000,0.095419268000000,0.119136007000000,0.136641486500000,0.077814956000000
-1,110200011203,1,0.367113699000000,0.059928628000000,0.081082516000000,0.127260410000000,0.159980445000000,0.152921948000000,0.175254243000000,0.205889992000000,0.180537094000000,0.127770226000000
-1,110200011204,3,0.303829360000000,0.045709777666667,0.057695474333333,0.066990029333333,0.100223674333333,0.115878121666667,0.125893012333333,0.136121211666667,0.167770337333333,0.073596353000000
-1,110200011205,2,0.402074402000000,0.049905614000000,0.069586490500000,0.093075830500000,0.159588311500000,0.135544171500000,0.158874776500000,0.181099563500000,0.172684089000000,0.115433822500000
-1,110200011206,3,0.413621870000000,0.063036225666667,0.074266452333333,0.095947892666667,0.168067511333333,0.172467708000000,0.162004105333333,0.188658983000000,0.203671309666667,0.112493208666667
-1,110200011207,3,0.254414214333333,0.072409488000000,0.084149452666667,0.112011267666667,0.121511063666667,0.117505148666667,0.134999334333333,0.147783465333333,0.160614258666667,0.090760225000000
-1,110200011208,6,0.453292516000000,0.076915048666667,0.091370394833333,0.117173768000000,0.205242856166667,0.196345275833333,0.203746337333333,0.231798731500000,0.232533598833333,0.129365228500000
-1,110200011209,4,0.436501377000000,0.084900173000000,0.093310678750000,0.110669644750000,0.186711715250000,0.178451501000000,0.186716035500000,0.212277058250000,0.236593412750000,0.127393647250000
-1,110200011210,2,0.433950169000000,0.060970414000000,0.062200734000000,0.075132501000000,0.159180753500000,0.122574928500000,0.135495193000000,0.170287237500000,0.171179829500000,0.102629956000000
-1,110200011211,1,0.423442100000000,0.075332377000000,0.071116111000000,0.090993591000000,0.197133060000000,0.178970835000000,0.186741795000000,0.214859953000000,0.226220412000000,0.118651608000000
-1,110200011212,11,0.432364559727273,0.057850335181818,0.067000789181818,0.086148489545455,0.163476883090909,0.133553833090909,0.149390845545455,0.178574792545455,0.186387461181818,0.111133445090909
-1,110200011213,7,0.464093908857143,0.098228390285714,0.108768975571429,0.138438735428571,0.205085725285714,0.187667469714286,0.193381018714286,0.221000134142857,0.225962735571429,0.152100247857143
-1,110200011301,2,0.458311851500000,0.096706974000000,0.100860880000000,0.130939880500000,0.190085969500000,0.184336474500000,0.193635790000000,0.226228487500000,0.230677092500000,0.125239579000000
-1,110200011302,3,0.300535618333333,0.077145250666667,0.108914620666667,0.148756172666667,0.156945873666667,0.159280207333333,0.181027125000000,0.199977715000000,0.211945023000000,0.115535634666667
-1,110200011303,4,0.255108002750000,0.091537152250000,0.118453200750000,0.140220149500000,0.141681399750000,0.151326141000000,0.169496178500000,0.184077823750000,0.189291077000000,0.094972647250000
-1,110200011304,3,0.223204772666667,0.068570644000000,0.086877181666667,0.094713669000000,0.133154940000000,0.121985653333333,0.149239790333333,0.165641510333333,0.165077676666667,0.083747662333333
-1,110200011305,5,0.220233444800000,0.050163854400000,0.062975703000000,0.061708135600000,0.101970746000000,0.091493279600000,0.107133547800000,0.116113602800000,0.105668626800000,0.072106622200000
-1,110200011306,1,0.534901262000000,0.127904690000000,0.132665670000000,0.143829319000000,0.244527927000000,0.224096899000000,0.216569141000000,0.237763294000000,0.222694454000000,0.146523134000000
-1,110200011307,11,0.570559080545454,0.167335468636364,0.191212557272727,0.235984412727273,0.322289184363636,0.297469296727273,0.283740759000000,0.298513360727273,0.287926001818182,0.230636705181818
-1,110200011401,6,0.246789997833333,0.051432400500000,0.070657699500000,0.084232376333333,0.084802461666667,0.089606970833333,0.118385058500000,0.115661751000000,0.135471204000000,0.073490600333333
-1,110200011402,1,0.721800265000000,0.210281854000000,0.249531963000000,0.325014121000000,0.396597614000000,0.380526275000000,0.366475810000000,0.336586244000000,0.326569605000000,0.282908253000000
-1,110200011403,6,0.701660685666667,0.230612193000000,0.244697071500000,0.331656398500000,0.407913672333333,0.400422791000000,0.372205473000000,0.363784149000000,0.334757375833333,0.315656321666667
-1,110200011404,3,0.215692881000000,0.032889356333333,0.042266294333333,0.058061898666667,0.104751435333333,0.106165187666667,0.120397944666667,0.129256179333333,0.142288451000000,0.062278298666667
-1,110200011405,2,0.264221826000000,0.071419716000000,0.091239969000000,0.108867531000000,0.079938940500000,0.075201310000000,0.098467429500000,0.107757878000000,0.099927844500000,0.074262537000000
-1,110200011406,11,0.710044125181818,0.218827193636364,0.249689353818182,0.328974274909091,0.400832860818182,0.396404313545455,0.377395196727273,0.346462541454545,0.343584445181818,0.282803679454545
-1,110200011407,13,0.703644321307692,0.230768088615385,0.256605636076923,0.338123224384615,0.407042373923077,0.406220623307692,0.386150852307692,0.352867241307692,0.350763449461539,0.285151016846154
-1,110200011408,2,0.709843251500000,0.211985104000000,0.250231771000000,0.323361140000000,0.417130063000000,0.406955042500000,0.397493903000000,0.355907955500000,0.369193496500000,0.274554027000000
-1,110200011409,9,0.658374362111111,0.213908041555556,0.255036039333333,0.335845670000000,0.411210742444444,0.392865576333333,0.373370470333333,0.353535492666667,0.353003943333333,0.296477880444444
-1,110200020101,1,0.331542167000000,0.076424207000000,0.089281555000000,0.083915571000000,0.145499238000000,0.122530804000000,0.123977632000000,0.157480008000000,0.156117948000000,0.110549782000000
-1,110200020102,9,0.378541036000000,0.076895122111111,0.094429109444444,0.120343960222222,0.167374202777778,0.144146567777778,0.156457755111111,0.180910722333333,0.192615221444444,0.112363560777778
-1,110200020103,2,0.339875385000000,0.071827486500000,0.086509301500000,0.116380958500000,0.118057817500000,0.080166961500000,0.115507187500000,0.131788718000000,0.153154695500000,0.097421101000000
-1,110200020104,7,0.339210427142857,0.057269325714286,0.066070411857143,0.088782135428571,0.104283862000000,0.076833235571429,0.099809881857143,0.128147989571429,0.140996978571429,0.097388357857143
-1,110200020105,9,0.437391842666667,0.112318011666667,0.131723126888889,0.146492149555556,0.258727821000000,0.237248096888889,0.229647200666667,0.238291518222222,0.233361365000000,0.170681650111111
-1,110200020201,2,0.458325974000000,0.096691474500000,0.099597452500000,0.131427881000000,0.227239540500000,0.199555964500000,0.211435164500000,0.252733146500000,0.256869253000000,0.139651966500000
-1,110200020202,6,0.314726415166667,0.123938815166667,0.116431200000000,0.133865670833333,0.103133324000000,0.106821378833333,0.124475115000000,0.154748089333333,0.161933087333333,0.104303726166667
-1,110200020203,13,0.451469845615385,0.109042044307692,0.119823576076923,0.141448817230769,0.228962565153846,0.202862867846154,0.222553135153846,0.249602506692308,0.244481646923077,0.150375404384615
-1,110200020204,1,0.492831434000000,0.144990004000000,0.155435543000000,0.192123654000000,0.256304492000000,0.258631936000000,0.274659056000000,0.275972345000000,0.302243152000000,0.227016983000000
-1,110200020205,8,0.457280639625000,0.126025130375000,0.147362058250000,0.169440986750000,0.240388491500000,0.240877607750000,0.274482502750000,0.249554446125000,0.260060264625000,0.200801023250000
-1,110200020206,2,0.336186315500000,0.039546676000000,0.064343165000000,0.065545668000000,0.123568330500000,0.115326138000000,0.129932840500000,0.122868012500000,0.142744119500000,0.083243835000000
-1,110200020207,9,0.321970353777778,0.030732549888889,0.043798614555556,0.047849242777778,0.092169360000000,0.077245262555556,0.093332240666667,0.111295430444444,0.112856094888889,0.076704948666667
-1,110200020208,6,0.500833712833333,0.133414231000000,0.136935725333333,0.165588861333333,0.256956605500000,0.258018417833333,0.279239426666667,0.256663695166667,0.271887221166667,0.224417232666667
-1,110200020301,6,0.222789541666667,0.042483416166667,0.046482597833333,0.067924432833333,0.099920138333333,0.101691183833333,0.106885420666667,0.115800050833333,0.111556494500000,0.068281854166667
-1,110200020302,9,0.343906575777778,0.133990341666667,0.167688806777778,0.217819273555556,0.243210063777778,0.270728544444444,0.289758706222222,0.282978907555556,0.301491600000000,0.163750499666667
-1,110200020303,1,0.341601433000000,0.079942609000000,0.098149737000000,0.061796172000000,0.123551413000000,0.144024390000000,0.141816142000000,0.127374304000000,0.148424519000000,0.113377307000000
-1,110200020304,1,0.446303080000000,0.110524077000000,0.115282844000000,0.136467411000000,0.227851094000000,0.212149969000000,0.253501109000000,0.216646122000000,0.210491635000000,0.178834594000000
-1,110200020305,3,0.468590810000000,0.111746517333333,0.114832876000000,0.136905505666667,0.240301890000000,0.218001505333333,0.257457232333333,0.229689335000000,0.233545517000000,0.187776352666667
-1,110200020401,3,0.750386105333333,0.218801205666667,0.254338213333333,0.330975072000000,0.391334315666667,0.399195911666667,0.413123261000000,0.395814227000000,0.406198285000000,0.309843046333333
-1,110200020402,4,0.405753920500000,0.084753634250000,0.104795903000000,0.160222560250000,0.219339162000000,0.197262190000000,0.209995839000000,0.243004369500000,0.266667557000000,0.172592290500000
-1,110200020403,7,0.225412154714286,0.035402966000000,0.058096455428571,0.090952619571429,0.125665934285714,0.141576214714286,0.148015204857143,0.155582577857143,0.142774527285714,0.066376971714286
-1,110200020404,8,0.337041321250000,0.049443959500000,0.059574670500000,0.080012968750000,0.141542339500000,0.118567101500000,0.133349665625000,0.150154481625000,0.153539467500000,0.116751528750000
-1,110200020405,3,0.539473749333333,0.137922153333333,0.168257346333333,0.203562303333333,0.279806232000000,0.230991499000000,0.252014247333333,0.264683385666667,0.325081633666667,0.202458327000000
-1,110200020406,2,0.752103839500000,0.240013333000000,0.262472602000000,0.338222550500000,0.427260334500000,0.436280403000000,0.425861038500000,0.418216421500000,0.425545353000000,0.304369311500000
-1,110200020407,6,0.755957629666667,0.235685698333333,0.263003166666667,0.326813967000000,0.424069661666667,0.434977737500000,0.431815086166667,0.418971536833333,0.424930543666667,0.305601406166667
-1,110200020408,3,0.739940986000000,0.238851299000000,0.262328855333333,0.327734139000000,0.419821633666667,0.439406778000000,0.423392260666667,0.418322002000000,0.421691203333333,0.296979817000000
-1,110200020501,2,0.517292767500000,0.192467787000000,0.243171057000000,0.266620074000000,0.405867389000000,0.391553181000000,0.397745823500000,0.423010762500000,0.402343655500000,0.256440772500000
-1,110200020502,8,0.511206960625000,0.174684287625000,0.214423814625000,0.230788598125000,0.349489542125000,0.330952255500000,0.345155679625000,0.391816265750000,0.378610923125000,0.219048022875000
-1,110200020503,2,0.494088938500000,0.153038729000000,0.184088212500000,0.204537485500000,0.359281484000000,0.354268322500000,0.353745907500000,0.344117361000000,0.317874147000000,0.205291607000000
-1,110200020504,8,0.524227115000000,0.188162407375000,0.228478789625000,0.266577797375000,0.390969154000000,0.382620633000000,0.379224695750000,0.389048689250000,0.367345335250000,0.243922679000000
-1,110200020505,1,0.506623108000000,0.136665767000000,0.138605077000000,0.150988434000000,0.318166308000000,0.315165806000000,0.306830459000000,0.305113887000000,0.275634955000000,0.200854032000000
-1,110200020506,9,0.491079312333333,0.137820329222222,0.153380687000000,0.172966542333333,0.335013042666667,0.333709557444444,0.336910762777778,0.330380157000000,0.289968556444444,0.190256586333333
-1,110200020507,8,0.477168250375000,0.127068924875000,0.136913050875000,0.159944814000000,0.311915297000000,0.303490576250000,0.308216511000000,0.276445275750000,0.270531259250000,0.188436321000000
-1,110200020601,6,0.354289268500000,0.091837078666667,0.118367869666667,0.180862752166667,0.217844568000000,0.196604341833333,0.229535838500000,0.245889834166667,0.244609651500000,0.144105954166667
-1,110200020602,15,0.322943078200000,0.075926771533333,0.083590444200000,0.112954173333333,0.128558532266667,0.125630500333333,0.143097277400000,0.153942679933333,0.161832328266667,0.103174514000000
-1,110200020603,17,0.749987391705882,0.230977063352941,0.265836957647059,0.351783036764706,0.422421496117647,0.449913967235294,0.441441058235294,0.416555094000000,0.418338937117647,0.281603801529412
-1,110200020701,8,0.342534201375000,0.093591784250000,0.107732907750000,0.143796813750000,0.204387104875000,0.186005571125000,0.203810280250000,0.215259562875000,0.229970226250000,0.121813674750000
-1,110200020702,12,0.421451870416667,0.087194187000000,0.084678348166667,0.119333926333333,0.195616933000000,0.165104013583333,0.184345987416667,0.195123670416667,0.197067926166667,0.134420493583333
-1,110200020703,15,0.446796385933333,0.122954988666667,0.136543607400000,0.182926977400000,0.221525040066667,0.190121857400000,0.194053843200000,0.221409094800000,0.211218929333333,0.171729387533333
-1,110200020704,5,0.506697693600000,0.128627448800000,0.157458772200000,0.170303410600000,0.263571603000000,0.228965609200000,0.249199526600000,0.294729651600000,0.269689005000000,0.181512026600000
-1,110200020801,7,0.217177815428571,0.109512116714286,0.130153971285714,0.173622561142857,0.118651027857143,0.138087153714286,0.154169403714286,0.187175926428571,0.210075154857143,0.113881112714286
-1,110200020802,6,0.317646124666667,0.072862218166667,0.100526675833333,0.117693490500000,0.141671621833333,0.155578325833333,0.167172934666667,0.174067902500000,0.158793193333333,0.099460492833333
-1,110200020803,7,0.319893554142857,0.054215457428571,0.076861928000000,0.080969894571429,0.120387383428571,0.142579686714286,0.158510537000000,0.170761775000000,0.177474730000000,0.086911764142857
-1,110200020804,5,0.317495277600000,0.098233620000000,0.138630481600000,0.164555968400000,0.175478978600000,0.202803876600000,0.220506321800000,0.240759632000000,0.249229204400000,0.112700610400000
-1,110200020805,24,0.722583949916667,0.246781875791667,0.281840801708333,0.383023335541667,0.443467807041667,0.462646477125000,0.452240668791667,0.425335505125000,0.424174418541667,0.294066650125000
-1,110200020901,11,0.385490627363636,0.179168398818182,0.183667576545455,0.229494988454545,0.252705073545455,0.240699981636364,0.246850325000000,0.263256229090909,0.264574377000000,0.196031396727273
-1,110200020902,12,0.413613546083333,0.119903368000000,0.154303584666667,0.189894780166667,0.209838432583333,0.193568332000000,0.208094009750000,0.236712560000000,0.257757619000000,0.152554668916667
-1,110200020903,4,0.632871220000000,0.200111740500000,0.212850267750000,0.261600818750000,0.311809529750000,0.317783174500000,0.324479766750000,0.293535202250000,0.348115141250000,0.302829737250000
-1,110200020904,5,0.327854570000000,0.122498168000000,0.163075661000000,0.206438493800000,0.253014555400000,0.224683785200000,0.230010769600000,0.237972018400000,0.239063156800000,0.176415248600000
-1,110200020905,13,0.737286501923077,0.253619504000000,0.276270750000000,0.362842272230769,0.425339110000000,0.446486530692308,0.439871629538461,0.414693140846154,0.429800218230769,0.307264468692308
-1,110200021001,1,0.427744182000000,0.063193258000000,0.069851695000000,0.101902434000000,0.183056529000000,0.122780549000000,0.153382976000000,0.174137849000000,0.173694352000000,0.124812463000000
-1,110200021002,3,0.516399132333333,0.105112517000000,0.118958038333333,0.136973418000000,0.246145362333333,0.213043899666667,0.217971520000000,0.245745420000000,0.258529232666667,0.184923295000000
-1,110200021003,2,0.500893035500000,0.109257829500000,0.124136324000000,0.136047131000000,0.228074102500000,0.198333771000000,0.209701720500000,0.260475128500000,0.268474420000000,0.169399300000000
-1,110200021004,10,0.261804846300000,0.042033131800000,0.058368983300000,0.091464100900000,0.142430529200000,0.148147360100000,0.165952145800000,0.181500316600000,0.188815995500000,0.081934035200000
-1,110200021005,8,0.505535429375000,0.115348434250000,0.131061751000000,0.143448892250000,0.239425516750000,0.210989732750000,0.217516687125000,0.269372947000000,0.273017541500000,0.176759792500000
-1,110200021006,13,0.389590232384615,0.101772824384615,0.147462314307692,0.188391426615385,0.249634240076923,0.251343329923077,0.281456702769231,0.282937587846154,0.290338642923077,0.133131962769231
-1,110200021007,20,0.486476397750000,0.093251508100000,0.120148329550000,0.135482180500000,0.218624143700000,0.192885982650000,0.209229914450000,0.241570663950000,0.245717076400000,0.148336686900000
-1,110200021101,7,0.253584750857143,0.077636959571429,0.092614962142857,0.118743536571429,0.143980679428571,0.170324529142857,0.168407597142857,0.158132272142857,0.158978490428571,0.091035358285714
-1,110200021102,1,0.229232373000000,0.029498352000000,0.029980093000000,0.034428029000000,0.075727223000000,0.059672677000000,0.069787759000000,0.067813312000000,0.095445311000000,0.065173321000000
-1,110200021103,1,0.268416538000000,0.037705046000000,0.054539965000000,0.071897568000000,0.130577897000000,0.139037244000000,0.136739601000000,0.140171843000000,0.172234151000000,0.079757434000000
-1,110200021104,10,0.420090709300000,0.098725175300000,0.118559712700000,0.134301330900000,0.219788997400000,0.215042187000000,0.218755450500000,0.255271954600000,0.254300614700000,0.125164093600000
-1,110200021105,7,0.349512241571429,0.056783157142857,0.057853079714286,0.070113527571429,0.123013706142857,0.111054269000000,0.135910042000000,0.150583315571429,0.154888130285714,0.093837469000000
-1,110200021106,5,0.448487614200000,0.078423659600000,0.092757172600000,0.114050171000000,0.207737517600000,0.187647616800000,0.224396695600000,0.248403661200000,0.241492286200000,0.133304094200000
-1,110200021107,25,0.437138101200000,0.083263119400000,0.101845170480000,0.121034544520000,0.207104004240000,0.193886806080000,0.214302881920000,0.233025014280000,0.234319384920000,0.138193788560000
-1,110200021201,14,0.474664041785714,0.124037222071429,0.139846335000000,0.162992411285714,0.225803342500000,0.210135186714286,0.227493454142857,0.217383783571429,0.234946417571429,0.182890193285714
-1,110200021202,16,0.754265179062500,0.364055788125000,0.395579956125000,0.483545830875000,0.461680988875000,0.446650973250000,0.423579432062500,0.430297506000000,0.422546821687500,0.428744872187500
-1,110200021203,7,0.284493958285714,0.101536043714286,0.120047994714286,0.170399475285714,0.162285184285714,0.160780230142857,0.168539836571429,0.193671256428571,0.208287971142857,0.111930111428571
-1,110200021204,2,0.801259171000000,0.321347514000000,0.347988477000000,0.460484484000000,0.435764144500000,0.424785543000000,0.406176737500000,0.417949180500000,0.406520813000000,0.422619978500000
-1,110200030101,1,0.622557054000000,0.248858622000000,0.264424694000000,0.325792597000000,0.342333038000000,0.361628313000000,0.344581209000000,0.359175209000000,0.348611624000000,0.357200858000000
-1,110200030102,11,0.460498301181818,0.198397284272727,0.212270505000000,0.251377175818182,0.257680397909091,0.238741197454545,0.240052716818182,0.281154516818182,0.293096020909091,0.235420323090909
-1,110200030103,17,0.552740848764706,0.222475480411765,0.327534516647059,0.390354545235294,0.452330614411765,0.421910544470588,0.425993026235294,0.438948593117647,0.410265638705882,0.335565158352941
-1,110200030104,9,0.540262056111111,0.161532826333333,0.172861105888889,0.245338917333333,0.319414744666667,0.309262380000000,0.295044895888889,0.277483704777778,0.290930343000000,0.278603399111111
-1,110200030105,11,0.663625242818182,0.251869439090909,0.272914739909091,0.312865431000000,0.344924696636364,0.367730989545455,0.344429556363636,0.350945545454545,0.341354357545455,0.366921619363636
-1,110200030106,2,0.663145552500000,0.318423440000000,0.312534242000000,0.358280062500000,0.390128712500000,0.399887659500000,0.366898497500000,0.388952353500000,0.431072373000000,0.401054302500000
-1,110200030107,2,0.643535931000000,0.329038893000000,0.311736170000000,0.351164908500000,0.413332761500000,0.372467944000000,0.339688545500000,0.374134988000000,0.418904320000000,0.370470117500000
-1,110200030201,6,0.547884756666667,0.176129989666667,0.197327920500000,0.246302368666667,0.385373296333333,0.349200942500000,0.316395958000000,0.346443702666667,0.322060514000000,0.282941979000000
-1,110200030202,4,0.519684694500000,0.214334220750000,0.237312521000000,0.306175029000000,0.318632765750000,0.313437462500000,0.311930467250000,0.397135136750000,0.380943380250000,0.221285476750000
-1,110200030203,5,0.527620425600000,0.193056785800000,0.189847843800000,0.217294596600000,0.371173296400000,0.335861066400000,0.299039263400000,0.328097117000000,0.313664725400000,0.256173701800000
-1,110200030204,6,0.575674136833333,0.248954695833333,0.238422527833333,0.252708609500000,0.381678036333333,0.339008518000000,0.292333132666667,0.326228790833333,0.336027571166667,0.292132252833333
-1,110200030301,2,0.625192638000000,0.264963616000000,0.270188708500000,0.320846915500000,0.390304972500000,0.372190996500000,0.337755182000000,0.337618771000000,0.386396945000000,0.329252583500000
-1,110200030302,3,0.669316549000000,0.416458676666667,0.376485487666667,0.374298938333333,0.414597787666667,0.403400127333333,0.395486211000000,0.407143944666667,0.449164695666667,0.408723064333333
-1,110200030303,1,0.652310703000000,0.288838614000000,0.258398315000000,0.318627032000000,0.369103523000000,0.358398997000000,0.326318346000000,0.370138575000000,0.374566055000000,0.366389707000000
-1,110200030304,1,0.588742512000000,0.318459371000000,0.312984661000000,0.396882797000000,0.480160705000000,0.431666889000000,0.411132699000000,0.471798601000000,0.419427627000000,0.373125221000000
-1,110200030305,109,0.637426666935780,0.351022482009174,0.324433282550459,0.369260926137615,0.386184785990826,0.387099271027523,0.372169249816514,0.391310214944954,0.384648640513761,0.383949718366972
-1,110200030306,7,0.473269128285714,0.162619369285714,0.173152329857143,0.240674545285714,0.302465527714286,0.269932758571429,0.299321510428571,0.321819430857143,0.296230979142857,0.169873077571429
-1,110200030307,7,0.351651112142857,0.079444178571429,0.076207035000000,0.098676592285714,0.156044763000000,0.130649520285714,0.121686322000000,0.160362493714286,0.157372869428571,0.100179368000000
-1,110200030308,39,0.652712161000000,0.282847611358974,0.276115965384615,0.334764804384615,0.388558484948718,0.396867706076923,0.383136131205128,0.379858008871795,0.366071589051282,0.360948983487180
-1,110200030401,2,0.668717960500000,0.290518312000000,0.284337327500000,0.320743152500000,0.388370868000000,0.388844936000000,0.375699898500000,0.376175644000000,0.354425567000000,0.333882456000000
-1,110200030402,42,0.656949435857143,0.292049685952381,0.296153386285714,0.352042064119048,0.395760988928571,0.393055883761905,0.391571454214286,0.388412958166667,0.371747111666667,0.371309719523809
-1,110200030403,6,0.318766129333333,0.113025454833333,0.169570839500000,0.199477025500000,0.213621115000000,0.217026151333333,0.252589611000000,0.267994263500000,0.286062212166667,0.143989382166667
