OID_,IFI_HUC12,FREQUENCY,MEAN_ICI_I
,102500010503.000000000000000,2,0.478314975741000
,102500010504.000000000000000,3,0.447660728426000
,102500010505.000000000000000,3,0.410406448003000
,102500010601.000000000000000,4,0.394602525436000
,102500010602.000000000000000,12,0.464308172075000
,102500010603.000000000000000,15,0.460815134165000
,102500010701.000000000000000,5,0.732816466690000
,102500010702.000000000000000,15,0.657597888039000
,102500010703.000000000000000,39,0.820909124047000
,102500010704.000000000000000,13,0.733123832678000
,102500010705.000000000000000,60,0.729506183850000
,102500010706.000000000000000,51,0.604831176563000
,102500010801.000000000000000,3,0.659294841839000
,102500010802.000000000000000,14,0.470018509060000
,102500010803.000000000000000,68,0.656169561621000
,102500010804.000000000000000,4,0.801283272615000
,102500020101.000000000000000,16,0.322280913976000
,102500020102.000000000000000,6,0.299001674071000
,102500020201.000000000000000,2,0.242280047650000
,102500020202.000000000000000,11,0.269147305973000
,102500020203.000000000000000,20,0.244296420911000
,102500020301.000000000000000,15,0.252316852609000
,102500020302.000000000000000,20,0.223441864054000
,102500020303.000000000000000,22,0.225527435135000
,102500020401.000000000000000,24,0.397654859994000
,102500020402.000000000000000,7,0.269488742279000
,102500020403.000000000000000,17,0.339233356875000
,102500020404.000000000000000,11,0.290533483563000
,102500020405.000000000000000,7,0.319100729600000
,102500020406.000000000000000,13,0.335592008659000
,102500020407.000000000000000,6,0.222163372812000
,102500020408.000000000000000,8,0.222369928423000
,102500020501.000000000000000,16,0.327923589262000
,102500020502.000000000000000,21,0.316924709155000
,102500020503.000000000000000,26,0.449429466639000
,102500020504.000000000000000,2,0.299403134515000
,102500020505.000000000000000,5,0.347443714050000
,102500020601.000000000000000,10,0.336787993557000
,102500020602.000000000000000,3,0.325529137837000
,102500020604.000000000000000,1,0.465294946887000
,102500020605.000000000000000,9,0.336616447709000
,102500020606.000000000000000,30,0.364966512192000
,102500020607.000000000000000,4,0.426918209448000
,102500020608.000000000000000,1,0.455610044267000
,102500020609.000000000000000,7,0.393247322445000
,102500020701.000000000000000,2,0.376622681378000
,102500020702.000000000000000,1,0.297635318489000
,102500020703.000000000000000,1,0.297635318489000
,102500020704.000000000000000,4,0.230830684963000
,102500020705.000000000000000,2,0.248314665463000
,102500020706.000000000000000,1,0.297635318489000
,102500020707.000000000000000,5,0.581260377685000
,102500020801.000000000000000,3,0.383094166390000
,102500020802.000000000000000,3,0.447660728426000
,102500020803.000000000000000,4,0.421707347069000
,102500020804.000000000000000,2,0.425823590341000
,102500020805.000000000000000,32,0.595699500904000
,102500020901.000000000000000,3,0.458838997040000
,102500020902.000000000000000,11,0.564312584961000
,102500020903.000000000000000,3,0.346677145699000
,102500020904.000000000000000,2,0.367468114571000
,102500020905.000000000000000,7,0.540501732640000
,102500020906.000000000000000,18,0.490731475410000
,102500020907.000000000000000,6,0.532781665112000
,102500021001.000000000000000,9,0.235335930025000
,102500021002.000000000000000,10,0.227572900906000
,102500021003.000000000000000,6,0.228847403432000
,102500021004.000000000000000,3,0.323364487656000
,102500021005.000000000000000,2,0.353632780041000
,102500021006.000000000000000,2,0.367468114571000
,102500021007.000000000000000,1,0.365234005877000
,102500021009.000000000000000,3,0.369099858305000
,102500021102.000000000000000,3,0.359876301952000
,102500030101.000000000000000,7,0.267549133073000
,102500030102.000000000000000,13,0.368093428565000
,102500030103.000000000000000,3,0.286427592346000
,102500030104.000000000000000,16,0.368182177009000
,102500030201.000000000000000,10,0.428793242533000
,102500030202.000000000000000,15,0.422562041166000
,102500030203.000000000000000,12,0.631732539632000
,102500030204.000000000000000,18,0.559085141631000
,102500030301.000000000000000,7,0.414547502369000
,102500030302.000000000000000,14,0.517150037563000
,102500030303.000000000000000,10,0.589919608836000
,102500030304.000000000000000,10,0.557510420042000
,102500030305.000000000000000,10,0.381374270699000
,102500030306.000000000000000,20,0.594368644691000
,102500030401.000000000000000,9,0.283083145711000
,102500030402.000000000000000,8,0.318660196325000
,102500030403.000000000000000,21,0.257604811827000
,102500030404.000000000000000,8,0.339543361368000
,102500030405.000000000000000,5,0.517850480612000
,102500030406.000000000000000,8,0.563328204162000
,102500030501.000000000000000,6,0.280633431587000
,102500030502.000000000000000,3,0.447466412829000
,102500030503.000000000000000,3,0.436667024490000
,102500030504.000000000000000,16,0.369708297754000
,102500030505.000000000000000,6,0.460531397507000
,102500030506.000000000000000,10,0.399026848261000
,102500030507.000000000000000,3,0.350241428293000
,102500030508.000000000000000,12,0.387089432787000
,102500030509.000000000000000,7,0.450974405487000
,102500030510.000000000000000,19,0.470862552224000
,102500030511.000000000000000,26,0.456656045236000
,102500030601.000000000000000,28,0.544729218413000
,102500030602.000000000000000,18,0.481574348364000
,102500030701.000000000000000,9,0.422047286464000
,102500030702.000000000000000,7,0.368161549903000
,102500030703.000000000000000,12,0.414067697485000
,102500030704.000000000000000,6,0.389532802555000
,102500030705.000000000000000,15,0.410833643973000
,102500030706.000000000000000,12,0.449762412862000
,102500030707.000000000000000,28,0.528644964010000
,102500030801.000000000000000,21,0.547653045872000
,102500030802.000000000000000,6,0.394770276714000
,102500030803.000000000000000,6,0.489375278743000
,102500030804.000000000000000,19,0.487423500951000
,102500030805.000000000000000,30,0.552909458408000
,102500030806.000000000000000,24,0.442479274723000
,102500030901.000000000000000,3,0.320204857773000
,102500030902.000000000000000,14,0.529380512032000
,102500030903.000000000000000,1,0.352362517222000
,102500030904.000000000000000,16,0.488050154466000
,102500030905.000000000000000,28,0.626298258375000
,102500031001.000000000000000,23,0.609242815869000
,102500031002.000000000000000,16,0.505263414398000
,102500031003.000000000000000,17,0.453519843713000
,102500031004.000000000000000,8,0.513664703551000
,102500050101.000000000000000,14,0.244968181871000
,102500050102.000000000000000,5,0.255736037366000
,102500050103.000000000000000,15,0.196553903912000
,102500050104.000000000000000,3,0.211054604860000
,102500050105.000000000000000,4,0.189927126413000
,102500050201.000000000000000,18,0.218969941318000
,102500050202.000000000000000,10,0.244847999581000
,102500050203.000000000000000,5,0.240257398237000
,102500050204.000000000000000,18,0.236422990424000
,102500050205.000000000000000,22,0.220298939981000
,102500050206.000000000000000,10,0.213398798494000
,102500050207.000000000000000,13,0.253554838050000
,102500050208.000000000000000,9,0.226533068585000
,102500050209.000000000000000,4,0.253781713594000
,102500050210.000000000000000,2,0.250018510516000
,102500050301.000000000000000,9,0.225292934653000
,102500050302.000000000000000,22,0.268968067154000
,102500050303.000000000000000,12,0.241753214648000
,102500050304.000000000000000,5,0.216563814399000
,102500050305.000000000000000,3,0.309698243766000
,102500050306.000000000000000,1,0.342031554204000
,102500050307.000000000000000,2,0.357197449989000
,102500060101.000000000000000,1,0.259889984096000
,102500060102.000000000000000,7,0.187520316017000
,102500060103.000000000000000,16,0.203130437593000
,102500060104.000000000000000,8,0.207038186068000
,102500060105.000000000000000,5,0.189441806395000
,102500060106.000000000000000,2,0.208985230377000
,102500060201.000000000000000,5,0.217632576136000
,102500060202.000000000000000,13,0.204156801263000
,102500060203.000000000000000,3,0.208254700704000
,102500060301.000000000000000,5,0.200473682352000
,102500060401.000000000000000,2,0.209419362366000
,102500060501.000000000000000,1,0.205505639308000
,102500120101.000000000000000,11,0.334262867696000
,102500120102.000000000000000,10,0.276658100714000
,102500120103.000000000000000,4,0.261244112566000
,102500120104.000000000000000,11,0.355820071088000
,102500130101.000000000000000,4,0.308438455787000
,102500130103.000000000000000,13,0.347355651593000
,102600010101.000000000000000,4,0.401444252592000
,102600010102.000000000000000,8,0.372393957680000
,102600010103.000000000000000,7,0.390574165873000
,102600010104.000000000000000,5,0.356874876565000
,102600010105.000000000000000,8,0.420467372656000
,102600010106.000000000000000,2,0.612547222229000
,102600010107.000000000000000,25,0.559387158489000
,102600010108.000000000000000,5,0.349905161149000
,102600010109.000000000000000,7,0.520001152366000
,102600010201.000000000000000,1,0.467475268069000
,102600020101.000000000000000,7,0.326733588305000
,102600020102.000000000000000,12,0.330765423668000
,102600020103.000000000000000,5,0.324958142081000
,102600020104.000000000000000,6,0.493116852614000
,102600020105.000000000000000,13,0.312515897350000
,102600020201.000000000000000,12,0.339414718144000
,102600020202.000000000000000,4,0.248481984454000
,102600020203.000000000000000,4,0.440097289598000
,102600020204.000000000000000,2,0.288328079992000
,102600020205.000000000000000,7,0.224506190509000
,102600020207.000000000000000,15,0.341648907694000
,102600040101.000000000000000,4,0.420404080174000
,102600040102.000000000000000,3,0.389690702831000
,102600040103.000000000000000,9,0.413783853060000
,102600040104.000000000000000,3,0.389690702831000
,102600040105.000000000000000,1,0.252918110241000
,102600040201.000000000000000,5,0.525613342058000
,102600040203.000000000000000,2,0.527022804221000
,102600040204.000000000000000,1,0.260902170081000
,110200010101.000000000000000,5,0.861567505209000
,110200010102.000000000000000,4,0.863422374461000
,110200010103.000000000000000,32,0.851962001919000
,110200010201.000000000000000,12,0.824899537678000
,110200010202.000000000000000,8,0.803688531124000
,110200010203.000000000000000,8,0.779155667066000
,110200010204.000000000000000,3,0.789586169224000
,110200010205.000000000000000,5,0.833404643666000
,110200010206.000000000000000,29,0.789807198922000
,110200010207.000000000000000,19,0.773783902353000
,110200010208.000000000000000,10,0.710424983564000
,110200010209.000000000000000,21,0.746421664238000
,110200010301.000000000000000,14,0.828105176511000
,110200010302.000000000000000,16,0.844300571563000
,110200010303.000000000000000,7,0.819077511079000
,110200010304.000000000000000,21,0.727321250628000
,110200010401.000000000000000,4,0.845977380752000
,110200010402.000000000000000,26,0.811142249994000
,110200010403.000000000000000,5,0.815758990095000
,110200010404.000000000000000,21,0.789596471623000
,110200010405.000000000000000,7,0.835090016408000
,110200010406.000000000000000,34,0.734429000867000
,110200010501.000000000000000,24,0.839666953933000
,110200010502.000000000000000,19,0.791653142594000
,110200010601.000000000000000,12,0.829354191325000
,110200010602.000000000000000,15,0.849181238434000
,110200010603.000000000000000,11,0.837930090656000
,110200010604.000000000000000,9,0.778312397376000
,110200010605.000000000000000,10,0.694666220365000
,110200010606.000000000000000,9,0.842155942976000
,110200010607.000000000000000,4,0.830775980029000
,110200010608.000000000000000,10,0.789101684180000
,110200010609.000000000000000,18,0.635127055387000
,110200010610.000000000000000,13,0.576830924488000
,110200010701.000000000000000,22,0.797995988972000
,110200010702.000000000000000,20,0.693937728679000
,110200010703.000000000000000,10,0.742391503933000
,110200010704.000000000000000,9,0.755798315955000
,110200010705.000000000000000,18,0.717913770738000
,110200010706.000000000000000,10,0.856612027800000
,110200010707.000000000000000,1,0.865521221508000
,110200010708.000000000000000,16,0.840163058186000
,110200010709.000000000000000,23,0.642587778380000
,110200010710.000000000000000,17,0.582351111622000
,110200010801.000000000000000,6,0.775568890912000
,110200010802.000000000000000,3,0.787547178876000
,110200010803.000000000000000,11,0.786207157646000
,110200010804.000000000000000,5,0.832848723950000
,110200010805.000000000000000,11,0.822987792598000
,110200010806.000000000000000,31,0.863569363746000
,110200010807.000000000000000,8,0.840951203727000
,110200010902.000000000000000,28,0.718702135024000
,110200010903.000000000000000,12,0.740268876407000
,110200010904.000000000000000,24,0.742823372288000
,110200010905.000000000000000,9,0.796290595616000
,110200010906.000000000000000,9,0.777907045040000
,110200010907.000000000000000,14,0.751380075665000
,110200011001.000000000000000,10,0.564219552613000
,110200011002.000000000000000,15,0.677449231255000
,110200011003.000000000000000,9,0.531964788409000
,110200011004.000000000000000,22,0.716616198336000
,110200011101.000000000000000,5,0.816701583391000
,110200011102.000000000000000,9,0.824905786359000
,110200011103.000000000000000,9,0.824573041305000
,110200011104.000000000000000,3,0.823323178017000
,110200011105.000000000000000,14,0.843282911306000
,110200011106.000000000000000,19,0.666579841362000
,110200011107.000000000000000,15,0.746090795342000
,110200011108.000000000000000,22,0.817117006047000
,110200011109.000000000000000,28,0.822852657215000
,110200011110.000000000000000,15,0.798084870123000
,110200011201.000000000000000,10,0.852971494295000
,110200011202.000000000000000,13,0.801409502099000
,110200011203.000000000000000,14,0.658983625047000
,110200011204.000000000000000,12,0.462923489969000
,110200011205.000000000000000,19,0.628348573450000
,110200011206.000000000000000,11,0.410955467797000
,110200011207.000000000000000,8,0.623796212185000
,110200011208.000000000000000,12,0.558197591334000
,110200011209.000000000000000,16,0.545261210892000
,110200011210.000000000000000,17,0.487141805999000
,110200011211.000000000000000,9,0.593771018252000
,110200011212.000000000000000,26,0.539256525588000
,110200011213.000000000000000,13,0.709593376995000
,110200011301.000000000000000,3,0.768720297979000
,110200011302.000000000000000,6,0.766038221591000
,110200011303.000000000000000,3,0.846447850979000
,110200011304.000000000000000,9,0.835524248136000
,110200011305.000000000000000,22,0.842208241774000
,110200011306.000000000000000,30,0.832854672493000
,110200011307.000000000000000,18,0.828750002962000
,110200011401.000000000000000,9,0.825695799839000
,110200011402.000000000000000,16,0.833242802043000
,110200011403.000000000000000,25,0.756459450011000
,110200011404.000000000000000,3,0.776012122441000
,110200011405.000000000000000,10,0.837234178505000
,110200011406.000000000000000,19,0.806184628191000
,110200011407.000000000000000,26,0.821360676882000
,110200011408.000000000000000,16,0.846992515680000
,110200011409.000000000000000,15,0.804299130834000
,110200020101.000000000000000,3,0.690689479092000
,110200020102.000000000000000,21,0.807900775999000
,110200020103.000000000000000,8,0.741142118498000
,110200020104.000000000000000,25,0.663650279713000
,110200020105.000000000000000,15,0.691669719566000
,110200020201.000000000000000,12,0.782906526220000
,110200020202.000000000000000,17,0.830836207347000
,110200020203.000000000000000,25,0.754378992335000
,110200020204.000000000000000,5,0.724413405043000
,110200020205.000000000000000,16,0.812786180212000
,110200020206.000000000000000,11,0.798743893467000
,110200020207.000000000000000,18,0.849767029540000
,110200020208.000000000000000,13,0.721972276021000
,110200020301.000000000000000,13,0.771156641601000
,110200020302.000000000000000,12,0.788267331495000
,110200020303.000000000000000,5,0.807517449708000
,110200020304.000000000000000,5,0.802388070639000
,110200020305.000000000000000,26,0.796830067224000
,110200020401.000000000000000,15,0.571885145663000
,110200020402.000000000000000,6,0.607587930078000
,110200020403.000000000000000,16,0.751237536143000
,110200020404.000000000000000,16,0.735725801338000
,110200020405.000000000000000,3,0.672304687787000
,110200020406.000000000000000,7,0.816140690908000
,110200020407.000000000000000,24,0.624673928451000
,110200020408.000000000000000,11,0.713192819296000
,110200020501.000000000000000,7,0.768956287864000
,110200020502.000000000000000,22,0.733265480061000
,110200020503.000000000000000,6,0.807250462124000
,110200020504.000000000000000,15,0.766942305489000
,110200020505.000000000000000,16,0.876895065281000
,110200020506.000000000000000,17,0.843360203377000
,110200020507.000000000000000,16,0.851094866796000
,110200020601.000000000000000,17,0.850641396090000
,110200020602.000000000000000,25,0.849329285030000
,110200020603.000000000000000,41,0.770069395834000
,110200020701.000000000000000,8,0.863795036425000
,110200020702.000000000000000,22,0.850243093378000
,110200020703.000000000000000,27,0.852454596037000
,110200020704.000000000000000,26,0.844774783868000
,110200020801.000000000000000,12,0.843514876297000
,110200020802.000000000000000,10,0.858617505557000
,110200020803.000000000000000,22,0.861688113670000
,110200020804.000000000000000,11,0.809205389662000
,110200020805.000000000000000,66,0.851293701191000
,110200020901.000000000000000,8,0.857852648534000
,110200020902.000000000000000,18,0.818838097107000
,110200020903.000000000000000,24,0.731126622421000
,110200020904.000000000000000,12,0.781084485197000
,110200020905.000000000000000,36,0.678450850356000
,110200021001.000000000000000,5,0.842836217756000
,110200021002.000000000000000,9,0.710991411481000
,110200021003.000000000000000,5,0.818863120036000
,110200021004.000000000000000,21,0.814225972531000
,110200021005.000000000000000,17,0.820222189054000
,110200021006.000000000000000,26,0.853361261557000
,110200021007.000000000000000,37,0.826770833635000
,110200021101.000000000000000,11,0.773046293417000
,110200021102.000000000000000,11,0.796491812069000
,110200021103.000000000000000,5,0.692020037827000
,110200021104.000000000000000,23,0.785132096141000
,110200021105.000000000000000,15,0.753887683689000
,110200021106.000000000000000,10,0.786652536615000
,110200021107.000000000000000,44,0.763984314237000
,110200021201.000000000000000,33,0.672541933424000
,110200021202.000000000000000,43,0.510930655525000
,110200021203.000000000000000,19,0.782759147987000
,110200021204.000000000000000,7,0.473368065945000
,110200030101.000000000000000,8,0.819834256026000
,110200030102.000000000000000,11,0.809358734336000
,110200030103.000000000000000,21,0.787257561166000
,110200030104.000000000000000,9,0.758155662820000
,110200030105.000000000000000,22,0.793194514726000
,110200030106.000000000000000,5,0.537275844930000
,110200030107.000000000000000,24,0.570950945623000
,110200030201.000000000000000,21,0.763558120603000
,110200030202.000000000000000,5,0.653283418700000
,110200030203.000000000000000,12,0.732576347977000
,110200030204.000000000000000,12,0.586634570920000
,110200030301.000000000000000,9,0.677325438232000
,110200030302.000000000000000,23,0.638719736684000
,110200030303.000000000000000,23,0.476292540325000
,110200030304.000000000000000,22,0.726245234556000
,110200030305.000000000000000,139,0.643219845274000
,110200030306.000000000000000,9,0.862113211984000
,110200030307.000000000000000,16,0.870555118984000
,110200030308.000000000000000,55,0.771021807288000
,110200030401.000000000000000,23,0.805949805415000
,110200030402.000000000000000,69,0.706469675601000
,110200030403.000000000000000,1,0.772040353632000
,110200030404.000000000000000,36,0.829562954566000
,110200030405.000000000000000,3,0.786149156110000
,110200030406.000000000000000,184,0.689895717316000
,110200030407.000000000000000,96,0.691942317323000
,110200040101.000000000000000,20,0.842832123868000
,110200040102.000000000000000,9,0.779039105434000
,110200040103.000000000000000,14,0.722894026054000
,110200040104.000000000000000,17,0.784201140455000
,110200040105.000000000000000,37,0.815443764347000
,110200040201.000000000000000,11,0.822274252611000
,110200040202.000000000000000,6,0.838947245679000
,110200040203.000000000000000,17,0.832454651056000
,110200040204.000000000000000,16,0.744290248063000
,110200040205.000000000000000,2,0.702727167126000
,110200040206.000000000000000,4,0.716809018156000
,110200040207.000000000000000,4,0.714973983600000
,110200040208.000000000000000,21,0.858380650151000
,110200040301.000000000000000,13,0.863586382969000
,110200040302.000000000000000,8,0.871426124001000
,110200040303.000000000000000,5,0.868783392182000
,110200040304.000000000000000,13,0.818052561320000
,110200040305.000000000000000,12,0.880283819216000
,110200040306.000000000000000,34,0.849500326833000
,110200040307.000000000000000,11,0.894197718964000
,110200040308.000000000000000,1,0.892948018845000
,110200040309.000000000000000,27,0.810256554816000
,110200050101.000000000000000,1,0.836522961868000
,110200050102.000000000000000,2,0.816101851966000
,110200050103.000000000000000,4,0.852473603765000
,110200050104.000000000000000,12,0.867799488226000
,110200050105.000000000000000,13,0.858104212782000
,110200050201.000000000000000,3,0.872372938638000
,110200050202.000000000000000,5,0.834495110190000
,110200050203.000000000000000,7,0.864604435524000
,110200050204.000000000000000,3,0.774917376122000
,110200050205.000000000000000,4,0.790760774911000
,110200050206.000000000000000,20,0.831028878967000
,110200050301.000000000000000,25,0.683580668132000
,110200050303.000000000000000,20,0.855451417875000
,110200050304.000000000000000,20,0.853568291745000
,110200050305.000000000000000,12,0.667011374343000
,110200050306.000000000000000,54,0.648423679589000
,110200050307.000000000000000,7,0.596926195974000
,110200050308.000000000000000,20,0.578754812617000
,110200050401.000000000000000,1,0.901403800000000
,110200050402.000000000000000,3,0.793753559460000
,110200050403.000000000000000,6,0.844991929337000
,110200050404.000000000000000,8,0.871793401116000
,110200050405.000000000000000,9,0.876773636590000
,110200050406.000000000000000,18,0.760685853167000
,110200050407.000000000000000,7,0.637862307390000
,110200050501.000000000000000,5,0.854438612382000
,110200050502.000000000000000,5,0.860241734791000
,110200050503.000000000000000,4,0.858028555293000
,110200050504.000000000000000,6,0.722489379272000
,110200050601.000000000000000,12,0.887155358854000
,110200050602.000000000000000,11,0.864516267323000
,110200050603.000000000000000,21,0.880708530452000
,110200050604.000000000000000,4,0.876798530395000
,110200050605.000000000000000,11,0.886432809998000
,110200050606.000000000000000,2,0.877861667264000
,110200050607.000000000000000,9,0.878110449087000
,110200050608.000000000000000,4,0.873489794800000
,110200050609.000000000000000,8,0.873412815643000
,110200050610.000000000000000,8,0.712981794450000
,110200050611.000000000000000,10,0.381645037116000
,110200050701.000000000000000,13,0.468287797230000
,110200050703.000000000000000,3,0.322573154474000
,110200050704.000000000000000,15,0.479718985828000
,110200050705.000000000000000,11,0.393469739672000
,110200050801.000000000000000,8,0.857563965090000
,110200050802.000000000000000,5,0.868526540091000
,110200050803.000000000000000,2,0.888634891220000
,110200050804.000000000000000,6,0.867139138636000
,110200050805.000000000000000,11,0.532180583406000
,110200050901.000000000000000,7,0.869993509649000
,110200050902.000000000000000,6,0.703765837876000
,110200050903.000000000000000,6,0.674944842522000
,110200050904.000000000000000,24,0.439301806779000
,110200050905.000000000000000,10,0.684581600444000
,110200050906.000000000000000,5,0.623610304693000
,110200060101.000000000000000,7,0.804126934725000
,110200060102.000000000000000,12,0.798402335770000
,110200060103.000000000000000,7,0.695338913238000
,110200060104.000000000000000,13,0.706336728220000
,110200060105.000000000000000,5,0.833033575708000
,110200060106.000000000000000,4,0.839479926042000
,110200060107.000000000000000,18,0.788443402513000
,110200060108.000000000000000,15,0.684831158879000
,110200060201.000000000000000,5,0.797219159987000
,110200060202.000000000000000,7,0.822593438746000
,110200060203.000000000000000,3,0.714930079771000
,110200060204.000000000000000,12,0.785669820445000
,110200060205.000000000000000,27,0.684126521301000
,110200060206.000000000000000,7,0.776604387752000
,110200060207.000000000000000,11,0.721586936318000
,110200060301.000000000000000,8,0.769979689660000
,110200060302.000000000000000,19,0.633307053731000
,110200060401.000000000000000,7,0.784588740193000
,110200060402.000000000000000,4,0.809343000971000
,110200060403.000000000000000,6,0.729747199462000
,110200060404.000000000000000,12,0.784406271878000
,110200060405.000000000000000,7,0.753692950834000
,110200060406.000000000000000,21,0.761065207350000
,110200060407.000000000000000,20,0.842994476874000
,110200060408.000000000000000,6,0.822982694648000
,110200060409.000000000000000,12,0.774692428840000
,110200060410.000000000000000,17,0.752927582893000
,110200060501.000000000000000,9,0.802322216604000
,110200060502.000000000000000,7,0.830839001881000
,110200060503.000000000000000,4,0.835747117723000
,110200060504.000000000000000,16,0.827598317057000
,110200060505.000000000000000,9,0.842276665071000
,110200060506.000000000000000,22,0.774221003317000
,110200060601.000000000000000,11,0.868567830341000
,110200060602.000000000000000,5,0.876970884598000
,110200060603.000000000000000,14,0.834839239071000
,110200060701.000000000000000,16,0.834982143609000
,110200060702.000000000000000,11,0.866789221824000
,110200060703.000000000000000,23,0.852160542806000
,110200060801.000000000000000,7,0.864262494957000
,110200060802.000000000000000,4,0.857207452756000
,110200060803.000000000000000,27,0.734157718399000
,110200060804.000000000000000,17,0.826953977146000
,110200060805.000000000000000,14,0.860086839636000
,110200060806.000000000000000,20,0.835254082847000
,110200060901.000000000000000,3,0.844244390245000
,110200060902.000000000000000,21,0.824620222425000
,110200060903.000000000000000,13,0.840946096893000
,110200060904.000000000000000,11,0.835795364821000
,110200060905.000000000000000,19,0.821096571389000
,110200060906.000000000000000,25,0.741087835465000
,110200060907.000000000000000,32,0.745956597689000
,110200070101.000000000000000,9,0.702109351504000
,110200070102.000000000000000,7,0.685472463045000
,110200070103.000000000000000,5,0.709861974791000
,110200070104.000000000000000,9,0.688799773304000
,110200070105.000000000000000,5,0.724831414783000
,110200070106.000000000000000,11,0.709476575171000
,110200070107.000000000000000,10,0.837283989239000
,110200070108.000000000000000,3,0.844033639258000
,110200070109.000000000000000,5,0.861505705962000
,110200070201.000000000000000,5,0.850325480597000
,110200070202.000000000000000,13,0.846068339452000
,110200070203.000000000000000,8,0.861153837224000
,110200070204.000000000000000,22,0.862733876109000
,110200070205.000000000000000,11,0.859579721106000
,110200070206.000000000000000,8,0.848410413890000
,110200070207.000000000000000,11,0.858597188139000
,110200070208.000000000000000,8,0.853117756738000
,110200070209.000000000000000,8,0.853782348862000
,110200070210.000000000000000,16,0.862068172390000
,110200070301.000000000000000,15,0.859064559814000
,110200070302.000000000000000,15,0.855023357502000
,110200070303.000000000000000,12,0.854348223852000
,110200070304.000000000000000,11,0.836025201122000
,110200070305.000000000000000,14,0.866948067242000
,110200070306.000000000000000,10,0.831959980719000
,110200070401.000000000000000,3,0.858538738685000
,110200070402.000000000000000,7,0.818180777673000
,110200070403.000000000000000,13,0.845109172639000
,110200070404.000000000000000,17,0.811072439089000
,110200070405.000000000000000,15,0.843328220376000
,110200070406.000000000000000,12,0.615034139100000
,110200080101.000000000000000,6,0.822468949828000
,110200080102.000000000000000,19,0.807159499483000
,110200080103.000000000000000,7,0.829339944143000
,110200080104.000000000000000,14,0.843851236987000
,110200080201.000000000000000,3,0.826490123841000
,110200080202.000000000000000,13,0.840796492247000
,110200080204.000000000000000,13,0.805684429934000
,110200080205.000000000000000,5,0.853422917878000
,110200080206.000000000000000,6,0.830738507749000
,110200080207.000000000000000,9,0.689997451654000
,110200080208.000000000000000,11,0.824565027858000
,110200080209.000000000000000,10,0.832457942611000
,110200080210.000000000000000,18,0.865343692477000
,110200080301.000000000000000,4,0.813215248157000
,110200080302.000000000000000,4,0.818043916209000
,110200080303.000000000000000,3,0.820989501120000
,110200080304.000000000000000,13,0.832915786952000
,110200080305.000000000000000,6,0.824130890490000
,110200080306.000000000000000,16,0.866580789842000
,110200080307.000000000000000,7,0.873243526693000
,110200080308.000000000000000,14,0.851778718529000
,110200080309.000000000000000,8,0.862297911739000
,110200080310.000000000000000,9,0.890989211737000
,110200080311.000000000000000,14,0.856730425158000
,110200080312.000000000000000,13,0.860862425377000
,110200080313.000000000000000,8,0.896787133418000
,110200080401.000000000000000,9,0.876491002854000
,110200080402.000000000000000,9,0.892064514480000
,110200080403.000000000000000,9,0.869779546615000
,110200080404.000000000000000,5,0.876915238574000
,110200080405.000000000000000,9,0.851090080235000
,110200080406.000000000000000,11,0.823951667629000
,110200080501.000000000000000,13,0.566094599097000
,110200080502.000000000000000,1,0.715051477872000
,110200080503.000000000000000,5,0.807722095987000
,110200080504.000000000000000,20,0.634490044085000
,110200090101.000000000000000,7,0.834965526648000
,110200090102.000000000000000,6,0.808524401934000
,110200090103.000000000000000,5,0.854365712173000
,110200090104.000000000000000,9,0.857563023473000
,110200090105.000000000000000,8,0.882037869924000
,110200090106.000000000000000,17,0.872635032182000
,110200090201.000000000000000,4,0.809323192371000
,110200090202.000000000000000,6,0.829623757870000
,110200090203.000000000000000,13,0.866082168746000
,110200090204.000000000000000,16,0.857231460051000
,110200090205.000000000000000,9,0.896667737700000
,110200090206.000000000000000,22,0.867208632443000
,110200090301.000000000000000,11,0.846396768540000
,110200090302.000000000000000,5,0.643709344305000
,110200090303.000000000000000,1,0.812585446211000
,110200090304.000000000000000,12,0.652780267151000
,110200090401.000000000000000,5,0.895390352509000
,110200090402.000000000000000,5,0.858442519176000
,110200090403.000000000000000,3,0.863164115839000
,110200090404.000000000000000,8,0.861057636173000
,110200090405.000000000000000,6,0.870390286930000
,110200090406.000000000000000,13,0.869976595152000
,110200090407.000000000000000,8,0.859756061072000
,110200090501.000000000000000,3,0.870515736859000
,110200090502.000000000000000,15,0.851492470043000
,110200090503.000000000000000,3,0.860279443400000
,110200090504.000000000000000,7,0.858573967739000
,110200090505.000000000000000,8,0.860104646567000
,110200090506.000000000000000,7,0.866490639321000
,110200090507.000000000000000,12,0.871069407808000
,110200090601.000000000000000,5,0.842514831980000
,110200090602.000000000000000,6,0.856826811844000
,110200090603.000000000000000,6,0.796246191910000
,110200090701.000000000000000,15,0.548082224199000
,110200090702.000000000000000,9,0.691998026208000
,110200090703.000000000000000,4,0.692613966298000
,110200090704.000000000000000,25,0.694577163439000
,110200090801.000000000000000,7,0.667837734699000
,110200090802.000000000000000,12,0.762524071190000
,110200090803.000000000000000,14,0.745431562193000
,110200090804.000000000000000,17,0.835118456967000
,110200090805.000000000000000,14,0.734543059847000
,110200090901.000000000000000,9,0.821263998174000
,110200090902.000000000000000,7,0.815008811867000
,110200090903.000000000000000,13,0.844773154995000
,110200090904.000000000000000,14,0.855998482585000
,110200090905.000000000000000,9,0.795137034547000
