OID_,IFI_HUC12,FREQUENCY,MEAN_ICI_I
,110200091002.000000000000000,33,0.668644086827000
,110200091003.000000000000000,24,0.561612970365000
,110200091004.000000000000000,11,0.703935649486000
,110200091005.000000000000000,9,0.758865669243000
,110200091006.000000000000000,20,0.633783500168000
,110200091007.000000000000000,5,0.605028052839000
,110200091008.000000000000000,38,0.526650192691000
,110200091101.000000000000000,6,0.773829681976000
,110200091102.000000000000000,13,0.670300121679000
,110200091103.000000000000000,10,0.785879880704000
,110200091104.000000000000000,4,0.689756337865000
,110200091105.000000000000000,2,0.518921559976000
,110200091106.000000000000000,7,0.655444039300000
,110200091107.000000000000000,5,0.626919259987000
,110200091201.000000000000000,6,0.610970472198000
,110200091202.000000000000000,11,0.681186469889000
,110200091203.000000000000000,6,0.770210814596000
,110200091204.000000000000000,18,0.707526410180000
,110200091205.000000000000000,14,0.682653742854000
,110200091301.000000000000000,30,0.832651192193000
,110200091302.000000000000000,20,0.829446295054000
,110200091303.000000000000000,19,0.763431425678000
,110200091304.000000000000000,30,0.795502224279000
,110200091305.000000000000000,17,0.774660842536000
,110200091306.000000000000000,41,0.652431119027000
,110200091401.000000000000000,24,0.632266191803000
,110200091402.000000000000000,20,0.588449182452000
,110200091403.000000000000000,23,0.371709122610000
,110200091404.000000000000000,16,0.641065117031000
,110200091405.000000000000000,16,0.535348145809000
,110200091406.000000000000000,61,0.469248096732000
,110200091501.000000000000000,23,0.574311578998000
,110200091502.000000000000000,173,0.599015415572000
,110200091503.000000000000000,7,0.365167937499000
,110200091504.000000000000000,29,0.350666747277000
,110200091505.000000000000000,169,0.501464757724000
,110200091601.000000000000000,21,0.735000565312000
,110200091602.000000000000000,19,0.703329710953000
,110200091603.000000000000000,17,0.610961996906000
,110200091604.000000000000000,18,0.509791191178000
,110200091605.000000000000000,24,0.439407452091000
,110200091701.000000000000000,24,0.329325975891000
,110200091702.000000000000000,37,0.374103535165000
,110200091703.000000000000000,28,0.496425937049000
,110200091704.000000000000000,10,0.526628021592000
,110200091705.000000000000000,104,0.442156151202000
,110200091801.000000000000000,14,0.353620274001000
,110200091802.000000000000000,19,0.500207183555000
,110200091803.000000000000000,19,0.587475803866000
,110200091804.000000000000000,44,0.535713997599000
,110200091901.000000000000000,24,0.300478647074000
,110200091902.000000000000000,52,0.685863817720000
,110200100101.000000000000000,28,0.811157386296000
,110200100102.000000000000000,26,0.752819722878000
,110200100103.000000000000000,27,0.759514246359000
,110200100104.000000000000000,40,0.757781457090000
,110200100105.000000000000000,29,0.774050099812000
,110200100106.000000000000000,24,0.701362623155000
,110200100107.000000000000000,36,0.755567831749000
,110200100108.000000000000000,65,0.736388885928000
,110200100201.000000000000000,18,0.756686712770000
,110200100202.000000000000000,52,0.711203440803000
,110200100203.000000000000000,24,0.758485159916000
,110200100204.000000000000000,43,0.720606498624000
,110200100205.000000000000000,21,0.735386091911000
,110200100206.000000000000000,16,0.776908209985000
,110200100207.000000000000000,21,0.734943980123000
,110200100301.000000000000000,29,0.689018044324000
,110200100302.000000000000000,37,0.736223088803000
,110200100303.000000000000000,24,0.819464592319000
,110200100304.000000000000000,69,0.329219113431000
,110200100305.000000000000000,28,0.594861789179000
,110200100306.000000000000000,22,0.796529903620000
,110200100307.000000000000000,31,0.791157898250000
,110200100308.000000000000000,42,0.796909452501000
,110200100401.000000000000000,36,0.737908035696000
,110200100402.000000000000000,24,0.797968521307000
,110200100501.000000000000000,25,0.819418467456000
,110200100502.000000000000000,20,0.824952042187000
,110200100503.000000000000000,26,0.837474242358000
,110200100504.000000000000000,32,0.784022743563000
,110200100601.000000000000000,37,0.752842637468000
,110200100602.000000000000000,19,0.780932968156000
,110200100603.000000000000000,20,0.721301152095000
,110200100604.000000000000000,24,0.732415967018000
,110200100605.000000000000000,15,0.777432975121000
,110200100606.000000000000000,17,0.827865618018000
,110200100607.000000000000000,29,0.835262374703000
,110200100608.000000000000000,13,0.842422162723000
,110200100609.000000000000000,29,0.769249743709000
,110200100701.000000000000000,27,0.766942746780000
,110200100702.000000000000000,24,0.774427622247000
,110200100703.000000000000000,37,0.432825266867000
,110200100704.000000000000000,24,0.479918129088000
,110200100705.000000000000000,21,0.808422173231000
,110200100706.000000000000000,11,0.849344603727000
,110200100707.000000000000000,26,0.829462042258000
,110200100801.000000000000000,20,0.507138366466000
,110200100802.000000000000000,47,0.333886111733000
,110200100803.000000000000000,61,0.761439677136000
,110200100804.000000000000000,24,0.860439722459000
,110200100901.000000000000000,35,0.824860195398000
,110200100902.000000000000000,22,0.869038713989000
,110200101001.000000000000000,16,0.856762082205000
,110200101002.000000000000000,20,0.847302439025000
,110200101003.000000000000000,16,0.793748791178000
,110200101004.000000000000000,14,0.842252644384000
,110200101005.000000000000000,32,0.842047489757000
,110200101101.000000000000000,19,0.855994611756000
,110200101102.000000000000000,35,0.839509658492000
,110200101103.000000000000000,12,0.781699947009000
,110200101104.000000000000000,20,0.778900473646000
,110200101105.000000000000000,19,0.829953158779000
,110200101106.000000000000000,22,0.832778918379000
,110200101107.000000000000000,39,0.834503521653000
,110200101201.000000000000000,34,0.858466001425000
,110200101202.000000000000000,26,0.846788122814000
,110200101301.000000000000000,38,0.846830085497000
,110200101302.000000000000000,21,0.820518985565000
,110200101303.000000000000000,23,0.829544655962000
,110200101304.000000000000000,35,0.781544178590000
,110200101401.000000000000000,35,0.840447063672000
,110200101402.000000000000000,32,0.800064304263000
,110200101501.000000000000000,33,0.864919398693000
,110200101502.000000000000000,42,0.871297452571000
,110200101503.000000000000000,37,0.870307641925000
,110200101504.000000000000000,24,0.877502763985000
,110200101505.000000000000000,28,0.863819222063000
,110200101506.000000000000000,17,0.858408344397000
,110200101507.000000000000000,23,0.860444294159000
,110200101508.000000000000000,19,0.849514188377000
,110200101509.000000000000000,31,0.802900584019000
,110200101510.000000000000000,35,0.756959507535000
,110200101601.000000000000000,38,0.839822919929000
,110200101602.000000000000000,23,0.814345589259000
,110200101603.000000000000000,31,0.825673403679000
,110200101604.000000000000000,23,0.711833360031000
,110200101701.000000000000000,15,0.855058222130000
,110200101702.000000000000000,33,0.854034950219000
,110200101703.000000000000000,38,0.848232728533000
,110200101704.000000000000000,38,0.842087804626000
,110200101705.000000000000000,31,0.857688329949000
,110200101706.000000000000000,37,0.837062561063000
,110200101707.000000000000000,22,0.828665130692000
,110200101708.000000000000000,27,0.830815896883000
,110200101709.000000000000000,23,0.807057602748000
,110200101801.000000000000000,24,0.771025388990000
,110200101802.000000000000000,31,0.786531571852000
,110200101803.000000000000000,17,0.862594788506000
,110200101804.000000000000000,29,0.828700618009000
,110200101805.000000000000000,17,0.802714519648000
,110200101806.000000000000000,33,0.748031803157000
,110200101807.000000000000000,36,0.799411418499000
,110200101901.000000000000000,27,0.841384024606000
,110200101902.000000000000000,21,0.820157881193000
,110200101903.000000000000000,20,0.803894471844000
,110200101904.000000000000000,18,0.614556500946000
,110200110101.000000000000000,27,0.824184910562000
,110200110102.000000000000000,43,0.819768715237000
,110200110103.000000000000000,42,0.827059956306000
,110200110104.000000000000000,38,0.798524017492000
,110200110105.000000000000000,42,0.826266294609000
,110200110106.000000000000000,57,0.806391877096000
,110200110201.000000000000000,40,0.812141102106000
,110200110202.000000000000000,47,0.757311662896000
,110200110203.000000000000000,53,0.738608911720000
,110200110204.000000000000000,40,0.754870104753000
,110200110301.000000000000000,21,0.687045304495000
,110200110302.000000000000000,40,0.747855580872000
,110200110303.000000000000000,36,0.797796561566000
,110200110304.000000000000000,24,0.726760258403000
,110200110401.000000000000000,42,0.806876684151000
,110200110402.000000000000000,18,0.774511828636000
,110200110403.000000000000000,19,0.788970550505000
,110200110404.000000000000000,22,0.815742270464000
,110200110405.000000000000000,32,0.835617278847000
,110200110406.000000000000000,25,0.822709524120000
,110200110407.000000000000000,19,0.823205520980000
,110200110501.000000000000000,25,0.845936643189000
,110200110502.000000000000000,29,0.711853091414000
,110200110503.000000000000000,26,0.543060469321000
,110200110504.000000000000000,31,0.437994897254000
,110200110505.000000000000000,27,0.545703080878000
,110200110506.000000000000000,36,0.523973518007000
,110200110601.000000000000000,18,0.819309961704000
,110200110602.000000000000000,17,0.733251063032000
,110200110603.000000000000000,13,0.654764843974000
,110200110604.000000000000000,7,0.656528240180000
,110200110605.000000000000000,9,0.694942991256000
,110200110701.000000000000000,51,0.509973928712000
,110200110702.000000000000000,54,0.625068996858000
,110200110703.000000000000000,9,0.579392325696000
,110200110704.000000000000000,5,0.455653360809000
,110200110705.000000000000000,7,0.404007393213000
,110200110706.000000000000000,15,0.461380625955000
,110200110707.000000000000000,10,0.484496030092000
,110200110708.000000000000000,13,0.522900565116000
,110200110709.000000000000000,14,0.620267150003000
,110200110801.000000000000000,19,0.668455553130000
,110200110802.000000000000000,17,0.562614702580000
,110200110803.000000000000000,10,0.645601369786000
,110200110901.000000000000000,12,0.541300844848000
,110200110902.000000000000000,15,0.688653600268000
,110200110903.000000000000000,12,0.546900583206000
,110200110904.000000000000000,24,0.579422534974000
,110200120101.000000000000000,8,0.495325007851000
,110200120102.000000000000000,21,0.626140125852000
,110200120103.000000000000000,23,0.695019351722000
,110200120104.000000000000000,19,0.637994964482000
,110200120201.000000000000000,32,0.632711064061000
,110200120202.000000000000000,22,0.649558543925000
,110200120203.000000000000000,27,0.651036278259000
,110200120204.000000000000000,26,0.755522108300000
,110200120205.000000000000000,19,0.775669985637000
,110200120206.000000000000000,13,0.642566158927000
,110200120207.000000000000000,11,0.786418060270000
,110200120208.000000000000000,11,0.753223429539000
,110200120301.000000000000000,24,0.677982747115000
,110200120302.000000000000000,23,0.680024279936000
,110200120303.000000000000000,31,0.692674545792000
,110200120304.000000000000000,33,0.615648955370000
,110200120305.000000000000000,34,0.688249209611000
,110200120401.000000000000000,16,0.694319887974000
,110200120402.000000000000000,19,0.804250946581000
,110200120403.000000000000000,14,0.713954195628000
,110200120404.000000000000000,9,0.751544277226000
,110200120405.000000000000000,16,0.722364495024000
,110200120406.000000000000000,13,0.860470916355000
,110200120501.000000000000000,15,0.824892613908000
,110200120502.000000000000000,7,0.809367613266000
,110200120503.000000000000000,10,0.782010423211000
,110200120504.000000000000000,7,0.694337455875000
,110200120505.000000000000000,6,0.754630446739000
,110200120601.000000000000000,9,0.659183722882000
,110200120602.000000000000000,19,0.702147737771000
,110200120603.000000000000000,18,0.757966344316000
,110200120604.000000000000000,9,0.740700084443000
,110200130101.000000000000000,16,0.856352370393000
,110200130102.000000000000000,39,0.836337195354000
,110200130103.000000000000000,16,0.817139754081000
,110200130104.000000000000000,20,0.795526061192000
,110200130105.000000000000000,14,0.773783620448000
,110200130106.000000000000000,21,0.809116965793000
,110200130107.000000000000000,26,0.807386710213000
,110200130201.000000000000000,51,0.825415315612000
,110200130202.000000000000000,46,0.803946601772000
,110200130203.000000000000000,37,0.821189220045000
,110200130204.000000000000000,25,0.772500436713000
,110200130205.000000000000000,41,0.705678147998000
,110200130301.000000000000000,12,0.694358321927000
,110200130302.000000000000000,17,0.677400094665000
,110200130303.000000000000000,23,0.695863733608000
,110200130304.000000000000000,11,0.572777303332000
,110200130305.000000000000000,17,0.644795572984000
,110200130306.000000000000000,20,0.651108318343000
,110200130401.000000000000000,36,0.740342722717000
,110200130402.000000000000000,39,0.728084436188000
,110200130403.000000000000000,50,0.652406575312000
,110200130404.000000000000000,32,0.650786386290000
,110200130405.000000000000000,12,0.700543259107000
,110300010102.000000000000000,97,0.056182940690600
,110300020101.000000000000000,19,0.467353973333000
,110300020102.000000000000000,15,0.394916263496000
,110300020103.000000000000000,26,0.367043538436000
,110300020104.000000000000000,16,0.302008843750000
,110300020105.000000000000000,17,0.371201097874000
,110300020301.000000000000000,5,0.392477168301000
,110300020302.000000000000000,6,0.388379999888000
,110300020303.000000000000000,5,0.319752019865000
,110300020304.000000000000000,6,0.244185845728000
,110400010301.000000000000000,37,0.396362429667000
,110400010302.000000000000000,34,0.862660565763000
,110400010303.000000000000000,21,0.692559030646000
,110400010304.000000000000000,29,0.411399510746000
,110400010601.000000000000000,32,0.864502860899000
,110400010602.000000000000000,31,0.800985161290000
,110400010603.000000000000000,28,0.856817782143000
,110400010604.000000000000000,28,0.788303017857000
,110400010801.000000000000000,31,0.860280479823000
,110400010802.000000000000000,40,0.857738585000000
,110400010803.000000000000000,25,0.856443092000000
,110400010804.000000000000000,28,0.852816699574000
,110400010805.000000000000000,15,0.856788882541000
,110400010806.000000000000000,29,0.849147858621000
,110400010807.000000000000000,27,0.850601688889000
,110400010901.000000000000000,18,0.840987725757000
,110400010902.000000000000000,24,0.828867616667000
,110400010903.000000000000000,45,0.786271742222000
,110400010904.000000000000000,37,0.811879770270000
,110400010905.000000000000000,62,0.802037787097000
,110400010906.000000000000000,38,0.818433115789000
,110400010907.000000000000000,42,0.461039459524000
,110400010908.000000000000000,62,0.252363688710000
,110400011003.000000000000000,46,0.754961556522000
,110400020205.000000000000000,44,0.706803643182000
,110400020207.000000000000000,56,0.770236833929000
,110400020209.000000000000000,61,0.528782473770000
,110400020301.000000000000000,30,0.704087506667000
,110400020302.000000000000000,37,0.789281075676000
,110400020303.000000000000000,38,0.385226057895000
,110400020501.000000000000000,30,0.783123000000000
,110400020502.000000000000000,19,0.740475489474000
,110400020503.000000000000000,32,0.653685290625000
,110400020504.000000000000000,55,0.584456383636000
,110400020505.000000000000000,22,0.665055881818000
,110400020506.000000000000000,39,0.749174297436000
,110400020507.000000000000000,30,0.109415956667000
,110400020508.000000000000000,38,0.596625913158000
,110400030101.000000000000000,10,0.507091530000000
,110400030102.000000000000000,12,0.528127516667000
,110400030103.000000000000000,9,0.570771500000000
,110400030104.000000000000000,28,0.352242164286000
,110400030105.000000000000000,17,0.421195082353000
,110400030106.000000000000000,11,0.195548490909000
,110400030201.000000000000000,10,0.340001860000000
,110400030203.000000000000000,18,0.319669261111000
,110400030301.000000000000000,5,0.343926660000000
,110400030302.000000000000000,14,0.264665071429000
,110400030303.000000000000000,21,0.207302004762000
,110400030304.000000000000000,11,0.075490081818200
,110400040101.000000000000000,34,0.669100512209000
,110400040102.000000000000000,31,0.626335712903000
,110400040103.000000000000000,30,0.651066506667000
,110400040104.000000000000000,20,0.555674645000000
,110400040201.000000000000000,39,0.595037767501000
,110400040202.000000000000000,27,0.641836662963000
,110400040301.000000000000000,10,0.547881870000000
,110400040302.000000000000000,10,0.397542260000000
,110400040303.000000000000000,16,0.355912787500000
,110400050101.000000000000000,41,0.622735870886000
,110400050102.000000000000000,43,0.609177229498000
,110400050103.000000000000000,30,0.565987800000000
,110400050104.000000000000000,43,0.547223811628000
,110400050105.000000000000000,14,0.477268942857000
,110400050106.000000000000000,17,0.456942988235000
,110400050107.000000000000000,12,0.506428591667000
,110400050201.000000000000000,20,0.571357244624000
,110400050202.000000000000000,14,0.555460231013000
,110400050203.000000000000000,28,0.551827031104000
,110400050204.000000000000000,37,0.552349200000000
,110400050205.000000000000000,21,0.530760347619000
,110400050206.000000000000000,36,0.521426472222000
,110400050207.000000000000000,29,0.462464678965000
,110400050208.000000000000000,16,0.379657956250000
,110400050209.000000000000000,15,0.336303546667000
,110400050210.000000000000000,29,0.462234634483000
,110400050301.000000000000000,22,0.199117340909000
,110400050401.000000000000000,11,0.221030017364000
,110400050402.000000000000000,11,0.267750739679000
,110400050403.000000000000000,20,0.190180536804000
,110400050501.000000000000000,18,0.423162782665000
,110400050502.000000000000000,11,0.347930231235000
,110400050503.000000000000000,21,0.205387209524000
,110800010101.000000000000000,62,0.358689151989000
,110800010201.000000000000000,73,0.180435999137000
,110800010301.000000000000000,47,0.416497652129000
,130100010101.000000000000000,15,0.861472693630000
,130100010102.000000000000000,25,0.865842406592000
,130100010103.000000000000000,18,0.857007619879000
,130100010104.000000000000000,30,0.860058471776000
,130100010105.000000000000000,44,0.862610447820000
,130100010106.000000000000000,26,0.842234183301000
,130100010201.000000000000000,60,0.837811892073000
,130100010202.000000000000000,25,0.845087388778000
,130100010203.000000000000000,21,0.850151383573000
,130100010204.000000000000000,44,0.826660712684000
,130100010205.000000000000000,40,0.806889716680000
,130100010301.000000000000000,21,0.854172853777000
,130100010302.000000000000000,14,0.854420346340000
,130100010303.000000000000000,59,0.790102377521000
,130100010304.000000000000000,41,0.816471018872000
,130100010401.000000000000000,23,0.853267132394000
,130100010402.000000000000000,26,0.809850841227000
,130100010501.000000000000000,15,0.848758594270000
,130100010502.000000000000000,7,0.795962176641000
,130100010503.000000000000000,23,0.813977919513000
,130100010601.000000000000000,14,0.862024756189000
,130100010602.000000000000000,23,0.836308319842000
,130100010701.000000000000000,24,0.847795140786000
,130100010702.000000000000000,22,0.826741570466000
,130100010801.000000000000000,21,0.837975489470000
,130100010802.000000000000000,24,0.831214953130000
,130100010901.000000000000000,13,0.859117635904000
,130100010902.000000000000000,9,0.859214301094000
,130100010903.000000000000000,48,0.823515225865000
,130100011001.000000000000000,20,0.834137683873000
,130100011002.000000000000000,59,0.805571759486000
,130100011003.000000000000000,31,0.835295970099000
,130100011004.000000000000000,25,0.825726994172000
,130100011005.000000000000000,35,0.815316624883000
,130100011006.000000000000000,35,0.805527917017000
,130100011007.000000000000000,16,0.794983389263000
,130100011008.000000000000000,22,0.784535032222000
,130100011101.000000000000000,32,0.849702682831000
,130100011102.000000000000000,38,0.850174253114000
,130100011103.000000000000000,47,0.847197682979000
,130100011104.000000000000000,52,0.845881585820000
,130100011105.000000000000000,20,0.794682214065000
,130100011106.000000000000000,51,0.814119576599000
,130100011201.000000000000000,18,0.775654191989000
,130100011202.000000000000000,27,0.797155744209000
,130100011203.000000000000000,18,0.543129290822000
,130100011301.000000000000000,24,0.818494894425000
,130100011302.000000000000000,19,0.806269732310000
,130100011303.000000000000000,30,0.795426318272000
,130100011304.000000000000000,62,0.689822194686000
,130100011305.000000000000000,17,0.742610826343000
,130100011306.000000000000000,48,0.599109574601000
,130100011307.000000000000000,24,0.648572013283000
,130100020101.000000000000000,39,0.868542873464000
,130100020102.000000000000000,44,0.858512346363000
,130100020103.000000000000000,23,0.839999619331000
,130100020104.000000000000000,31,0.695889520665000
,130100020201.000000000000000,52,0.841528205141000
,130100020202.000000000000000,48,0.744284867326000
,130100020203.000000000000000,32,0.690953691037000
,130100020204.000000000000000,43,0.828546727122000
,130100020205.000000000000000,28,0.626993107083000
,130100020206.000000000000000,37,0.578969895444000
,130100020207.000000000000000,14,0.387260903373000
,130100020301.000000000000000,44,0.866257808652000
,130100020302.000000000000000,78,0.859616152359000
,130100020303.000000000000000,39,0.860266812290000
,130100020304.000000000000000,57,0.845794010811000
,130100020305.000000000000000,23,0.722599956598000
,130100020306.000000000000000,30,0.443597035214000
,130100020401.000000000000000,57,0.804484696165000
,130100020402.000000000000000,62,0.830927833416000
,130100020403.000000000000000,21,0.794634181927000
,130100020404.000000000000000,23,0.826667428093000
,130100020405.000000000000000,30,0.823045250074000
,130100020406.000000000000000,34,0.812001043587000
,130100020407.000000000000000,60,0.823183720519000
,130100020408.000000000000000,36,0.592775825204000
,130100020409.000000000000000,48,0.832369539002000
,130100020410.000000000000000,29,0.808987184002000
,130100020411.000000000000000,45,0.605213442148000
,130100020501.000000000000000,40,0.807523910962000
,130100020502.000000000000000,53,0.773887160038000
,130100020503.000000000000000,27,0.806275769191000
,130100020504.000000000000000,17,0.796064498498000
,130100020505.000000000000000,12,0.654621889555000
,130100020601.000000000000000,12,0.814384263713000
,130100020602.000000000000000,14,0.816904270188000
,130100020603.000000000000000,10,0.758888286100000
,130100020604.000000000000000,31,0.818924123042000
,130100020605.000000000000000,25,0.566212010295000
,130100020606.000000000000000,8,0.684296002113000
,130100020607.000000000000000,22,0.589026194844000
,130100020608.000000000000000,15,0.766530571516000
,130100020609.000000000000000,13,0.511660254800000
,130100020701.000000000000000,41,0.747367584174000
,130100020702.000000000000000,16,0.787651549900000
,130100020704.000000000000000,27,0.761625670545000
,130100020705.000000000000000,77,0.528693213519000
,130100020706.000000000000000,13,0.346679855774000
,130100020707.000000000000000,21,0.394890728176000
,130100020708.000000000000000,14,0.772917371521000
,130100020709.000000000000000,8,0.612439288711000
,130100020710.000000000000000,24,0.452452979650000
,130100020712.000000000000000,10,0.482580557392000
,130100020801.000000000000000,39,0.467565072732000
,130100020802.000000000000000,21,0.658039583563000
,130100020901.000000000000000,18,0.749463424812000
,130100020902.000000000000000,25,0.774689769999000
,130100020903.000000000000000,19,0.678561007516000
,130100020904.000000000000000,21,0.636645606683000
,130100020905.000000000000000,14,0.678294419871000
,130100020906.000000000000000,18,0.512752457008000
,130100021001.000000000000000,14,0.715181661376000
,130100021002.000000000000000,25,0.643651282130000
,130100021101.000000000000000,19,0.670811883299000
,130100021102.000000000000000,22,0.778383050512000
,130100021103.000000000000000,25,0.682542939151000
,130100021104.000000000000000,29,0.622737235233000
,130100021105.000000000000000,13,0.801529384329000
,130100030101.000000000000000,28,0.750481698970000
,130100030102.000000000000000,64,0.781494716527000
,130100030103.000000000000000,20,0.714330843994000
,130100030201.000000000000000,59,0.758655888703000
,130100030202.000000000000000,66,0.749968427052000
,130100030203.000000000000000,28,0.689221309160000
,130100030301.000000000000000,38,0.781997373681000
,130100030302.000000000000000,28,0.710051549100000
,130100030303.000000000000000,67,0.709783208069000
,130100030401.000000000000000,33,0.731010420523000
,130100030402.000000000000000,19,0.753243697267000
,130100030403.000000000000000,30,0.685449628794000
,130100030404.000000000000000,32,0.570907649271000
,130100030405.000000000000000,40,0.722695330656000
,130100030406.000000000000000,18,0.770305221554000
,130100030407.000000000000000,19,0.742015815787000
,130100030408.000000000000000,92,0.599093659856000
,130100030501.000000000000000,14,0.823267373754000
,130100030502.000000000000000,7,0.722274490020000
,130100030503.000000000000000,9,0.798639220522000
,130100030504.000000000000000,17,0.677308417850000
,130100030601.000000000000000,38,0.824193944287000
,130100030602.000000000000000,31,0.659138259712000
,130100030603.000000000000000,46,0.574512398140000
,130100030604.000000000000000,40,0.825937882567000
,130100030605.000000000000000,17,0.715027650391000
,130100030606.000000000000000,11,0.799765161912000
,130100030607.000000000000000,34,0.444951280814000
,130100030702.000000000000000,14,0.572831545750000
,130100030703.000000000000000,35,0.653035146648000
,130100040101.000000000000000,19,0.813579377339000
,130100040102.000000000000000,23,0.810843124650000
,130100040103.000000000000000,36,0.835142685692000
,130100040104.000000000000000,20,0.824793962976000
,130100040105.000000000000000,38,0.823363210086000
,130100040201.000000000000000,21,0.820310785769000
,130100040202.000000000000000,26,0.810895038492000
,130100040203.000000000000000,20,0.712602458142000
,130100040204.000000000000000,24,0.734894244504000
,130100040205.000000000000000,27,0.721447179311000
,130100040301.000000000000000,27,0.836060970545000
,130100040302.000000000000000,36,0.782022586797000
,130100040303.000000000000000,24,0.720878869404000
,130100040304.000000000000000,20,0.747056286428000
,130100040305.000000000000000,32,0.772398224270000
,130100040306.000000000000000,40,0.808610380072000
,130100040307.000000000000000,53,0.617769743647000
,130100040401.000000000000000,23,0.811591830327000
,130100040402.000000000000000,36,0.829962926045000
,130100040403.000000000000000,32,0.793363563162000
,130100040404.000000000000000,34,0.779527095958000
,130100040405.000000000000000,23,0.605940992284000
,130100040406.000000000000000,14,0.528316306046000
,130100040501.000000000000000,27,0.850650525449000
,130100040502.000000000000000,26,0.819820895172000
,130100040503.000000000000000,18,0.776108012158000
,130100040504.000000000000000,28,0.700207576648000
,130100040601.000000000000000,15,0.792359306387000
,130100040602.000000000000000,21,0.701774000918000
,130100040603.000000000000000,39,0.748839594464000
,130100040604.000000000000000,35,0.778566163069000
,130100040605.000000000000000,28,0.641276578459000
,130100040606.000000000000000,13,0.571041153664000
,130100040607.000000000000000,18,0.594556400950000
,130100040608.000000000000000,23,0.645722878260000
,130100040609.000000000000000,8,0.698977530218000
,130100040610.000000000000000,11,0.655147706670000
,130100040611.000000000000000,49,0.758092717944000
,130100040701.000000000000000,25,0.796081260757000
,130100040702.000000000000000,33,0.701680542935000
,130100040703.000000000000000,21,0.765719930576000
,130100040704.000000000000000,25,0.551611711282000
,130100040705.000000000000000,32,0.508174661517000
,130100040706.000000000000000,31,0.614862415449000
,130100050101.000000000000000,32,0.855841539088000
,130100050103.000000000000000,24,0.850036623797000
,130100050104.000000000000000,21,0.850765785374000
,130100050105.000000000000000,18,0.855667355723000
,130100050106.000000000000000,25,0.867444908461000
,130100050107.000000000000000,25,0.861687714739000
,130100050108.000000000000000,38,0.863490085681000
,130100050109.000000000000000,67,0.857231080486000
,130100050201.000000000000000,29,0.848036031765000
,130100050203.000000000000000,54,0.718274789269000
,130100050204.000000000000000,45,0.256549062055000
,130100050302.000000000000000,14,0.279659313440000
,130100050303.000000000000000,36,0.612872440081000
,130100050304.000000000000000,48,0.650780275998000
,130100050401.000000000000000,43,0.835298322667000
,130100050402.000000000000000,64,0.856060540887000
,130100050403.000000000000000,43,0.810754960515000
,130100050404.000000000000000,30,0.717919737209000
,130100050405.000000000000000,56,0.814997808029000
,130100050406.000000000000000,32,0.646867258296000
,130100050407.000000000000000,17,0.437903624160000
,130100050408.000000000000000,23,0.614689616997000
,130201010106.000000000000000,24,0.290917960905000
,130201010107.000000000000000,17,0.612726144544000
,130201010108.000000000000000,17,0.663904171287000
,130201010109.000000000000000,14,0.576918227588000
,130201010110.000000000000000,35,0.379207848867000
,130201010201.000000000000000,13,0.576604414344000
,130201020201.000000000000000,47,0.859081418307000
,130201020202.000000000000000,28,0.850842983559000
,130201020204.000000000000000,38,0.586228658440000
,130201020205.000000000000000,38,0.611865357823000
,140100010101.000000000000000,28,0.846758291533000
,140100010102.000000000000000,100,0.849732940213000
,140100010103.000000000000000,48,0.837118995647000
,140100010104.000000000000000,43,0.762302278480000
,140100010201.000000000000000,29,0.837835652716000
,140100010202.000000000000000,32,0.843859152584000
,140100010203.000000000000000,39,0.828788373842000
,140100010204.000000000000000,26,0.851628083939000
,140100010205.000000000000000,51,0.810214702075000
,140100010206.000000000000000,26,0.763480428330000
,140100010207.000000000000000,45,0.791315489262000
,140100010208.000000000000000,23,0.812884721311000
,140100010209.000000000000000,65,0.744926318831000
,140100010210.000000000000000,43,0.713234034181000
,140100010301.000000000000000,22,0.851331761113000
,140100010302.000000000000000,50,0.858722919659000
,140100010303.000000000000000,33,0.829045282661000
,140100010304.000000000000000,42,0.861877181644000
,140100010305.000000000000000,79,0.853852699561000
,140100010306.000000000000000,15,0.792185442713000
,140100010307.000000000000000,60,0.860495714131000
,140100010308.000000000000000,79,0.792409020623000
,140100010309.000000000000000,36,0.667645984914000
,140100010401.000000000000000,53,0.861622459460000
,140100010402.000000000000000,50,0.859677600869000
,140100010403.000000000000000,46,0.853895678429000
,140100010404.000000000000000,91,0.847286783933000
,140100010405.000000000000000,74,0.835524895651000
,140100010406.000000000000000,72,0.732105108239000
,140100010407.000000000000000,136,0.765482435978000
,140100010501.000000000000000,56,0.772927138387000
,140100010502.000000000000000,62,0.830890843462000
,140100010503.000000000000000,74,0.821887023473000
,140100010504.000000000000000,70,0.790193282319000
,140100010601.000000000000000,69,0.792586385662000
,140100010602.000000000000000,42,0.847065011514000
,140100010603.000000000000000,102,0.845169319829000
,140100010604.000000000000000,86,0.815655820614000
,140100010605.000000000000000,91,0.649669071535000
,140100010606.000000000000000,167,0.688495311390000
,140100010701.000000000000000,72,0.739609597604000
,140100010702.000000000000000,74,0.770224608977000
,140100010703.000000000000000,74,0.776452135411000
,140100010704.000000000000000,36,0.723289894441000
,140100010705.000000000000000,32,0.766098226877000
,140100010706.000000000000000,53,0.798739449063000
,140100010707.000000000000000,54,0.781243875849000
,140100010708.000000000000000,73,0.705509711221000
,140100010709.000000000000000,64,0.738180808611000
,140100010801.000000000000000,93,0.855573048599000
,140100010802.000000000000000,52,0.829339168419000
,140100010803.000000000000000,40,0.806771717409000
