FID,HUC12,FP_Areakm2,StrmOrder,Floods,Groundwater,Sediment,Organics_Solutes,Habitat,IFI_geomean,IFI_prod,In_City,ECO_name
2296,1.402E+11,4.2855,6,0.823627252,0.318532886,0.359505724,0.424710515,0.466068465,0.451052096,0.018669536,1,COP
2297,1.402E+11,2.21384,3,0.840255215,0.487224428,0.493493857,0.429275109,0.619331464,0.557206501,0.053713181,0,COP
2298,1.402E+11,0.930329,4,0.75326032,0.56820373,0.32173962,0.251629211,0.498169677,0.444036235,0.017262038,0,COP
2299,1.402E+11,1.82978,4,0.865355231,0.793682675,0.53512128,0.433071499,0.677250136,0.640501941,0.107795902,0,COP
2300,1.402E+11,0.600895,4,0.984157469,0.822741179,0.693742181,0.473646937,0.719972779,0.718553895,0.191556432,0,COP
2301,1.402E+11,2.09654,4,0.832457219,0.362522449,0.381806581,0.483363265,0.487423626,0.486120674,0.027146913,1,COP
2302,1.402E+11,5.4390302,3,0.761192231,0.425450848,0.38695682,0.358266876,0.457806422,0.459810577,0.020553926,1,COP
2303,1.402E+11,4.0611901,4,0.888941048,0.544968218,0.452997918,0.518019761,0.416790496,0.543401578,0.047381028,1,COP
2304,1.402E+11,4.12851,6,0.777802563,0.488480596,0.344173004,0.317974128,0.394503549,0.439528699,0.016403487,1,COP
2305,1.402E+11,10.1066999,6,0.525470242,0.261319069,0.333958063,0.314452301,0.264317315,0.328260261,0.003811462,1,COP
2306,1.402E+11,0.660378,4,0.969237349,0.953856023,0.879400257,0.839200342,0.752933504,0.875274682,0.513714508,0,COP
2307,1.402E+11,2.1545899,3,0.9450876,0.886950882,0.744233812,0.648115755,0.721413948,0.781598341,0.29168772,0,COP
2308,1.402E+11,2.5854001,4,0.987274849,0.993798429,0.888830657,0.875090577,0.82264921,0.911097006,0.627802582,0,COP
2309,1.402E+11,2.24034,3,0.983397154,0.965080417,0.804428359,0.751977523,0.70295224,0.834030822,0.403562219,0,COP
2310,1.402E+11,2.4179499,4,0.845593004,0.632824841,0.514548999,0.530687292,0.478818619,0.587457254,0.069965083,0,COP
2311,1.402E+11,0.787055,3,0.963835102,0.943458573,0.85777267,0.852568955,0.738515113,0.867435788,0.491118937,0,COP
2312,1.402E+11,0.961281,2,0.815278223,0.930944564,0.864319467,0.895862941,0.742879645,0.84725238,0.436580151,0,COP
2313,1.402E+11,1.8511699,4,0.795286855,0.703987716,0.585874306,0.544244555,0.557249537,0.630300177,0.099480314,0,COP
2314,1.402E+11,1.29575,3,0.980388007,0.978340603,0.874984995,0.876791245,0.749989997,0.887908206,0.551874527,0,COP
2315,1.402E+11,1.79293,2,0.907825239,0.857989054,0.783190816,0.730237045,0.688793877,0.789552376,0.306834878,0,COP
2316,1.402E+11,2.90747,6,0.893390104,0.665715257,0.409102648,0.462263687,0.484354587,0.558782797,0.054477245,0,COP
2317,1.402E+11,0.517645,3,0.948658277,0.994685599,0.884133228,0.941108549,0.873420288,0.927332045,0.685766613,0,SRO
2318,1.402E+11,0.707236,3,1,1,0.933625061,0.911500081,0.789083374,0.923443697,0.671509414,0,COP
2319,1.402E+11,1.6024801,4,1,0.997291052,0.933786065,0.915326684,0.78919071,0.923773458,0.672709249,0,COP
2320,1.402E+11,2.24804,4,0.992091103,0.999386473,0.899552938,0.881070342,0.781920546,0.907187361,0.614447746,0,COP
2321,1.402E+11,9.6405802,6,0.677208001,0.26049471,0.185443796,0.127504473,0.203583347,0.243108528,0.000849182,1,COP
2322,1.402E+11,1.65343,3,0.933377065,0.806140065,0.67396716,0.583843721,0.586735314,0.704642838,0.173718155,0,COP
2323,1.402E+11,3.92401,6,0.754856087,0.676448781,0.382082237,0.235534231,0.421388158,0.454358291,0.019363876,0,COP
2324,1.402E+11,2.0520599,6,0.976865389,0.891313073,0.662868969,0.591656249,0.608579313,0.730358126,0.207816166,0,COP
2325,1.402E+11,7.23031,6,0.860340821,0.762588533,0.456974936,0.474592932,0.464770043,0.580874772,0.06613214,0,COP
2326,1.402E+11,0.780609,3,0.59842292,0.674435435,0.559148936,0.75372466,0.517140003,0.614977734,0.087962378,0,COP
2327,1.402E+11,1.45938,3,0.939966677,0.969218913,0.82587116,0.844850472,0.704762296,0.851635645,0.447990858,0,COP
2328,1.402E+11,1.7420599,3,0.826098378,0.747016832,0.587716649,0.466314126,0.627775869,0.638561408,0.106172817,0,COP
2329,1.402E+11,1.68294,4,0.382673181,0.526362709,0.408866208,0.214088207,0.272577472,0.34383922,0.004805926,0,COP
2330,1.402E+11,0.849854,2,0.780563954,0.824218913,0.612922692,0.590282373,0.520052334,0.655530233,0.121049676,0,COP
2331,1.402E+11,1.90731,3,0.829265037,0.746378827,0.535326336,0.383743478,0.672001961,0.61141567,0.085444246,0,COP
2332,1.402E+11,0.668415,2,1,0.972775471,0.799628243,0.769137031,0.861211225,0.875795739,0.515245419,0,COP
2333,1.402E+11,4.2722802,3,0.938242265,0.899695266,0.752456412,0.634508569,0.631660456,0.760610981,0.254573361,0,COP
2334,1.402E+11,4.06497,3,0.743335753,0.660492175,0.487776958,0.552908171,0.482103121,0.576784241,0.063836186,0,COP
2335,1.402E+11,3.08729,4,0.782961701,0.615354469,0.634888665,0.623156308,0.58230488,0.644261494,0.110996907,0,COP
2336,1.402E+11,6.7417898,6,0.853625995,0.907264129,0.484399396,0.609878091,0.486863036,0.644719729,0.111392205,0,COP
2337,1.402E+11,0.464615,6,1,1,0.75,0.666666667,0.666666667,0.802741562,0.333333333,0,COP
2338,1.402E+11,1.23853,3,0.864873665,1,0.684032365,0.848962489,0.622688243,0.792570125,0.312743644,0,COP
2339,1.402E+11,10.4133997,6,0.488647904,0.359753359,0.380049872,0.250763428,0.290052592,0.344600963,0.004859398,1,COP
2340,1.402E+11,0.96008,2,0.805404109,0.587062857,0.684030725,0.610534924,0.789353817,0.689526967,0.155867755,0,COP
2341,1.402E+11,1.72384,3,0.897310252,0.7865656,0.760889576,0.738708721,0.741886558,0.783000408,0.294313336,0,COP
2342,1.402E+11,0.199936,3,0.736650048,0.75,0.705182014,0.466942589,0.636788009,0.649795075,0.115846276,0,SRO
2343,1.402E+11,0.359256,3,0.932076592,0.928775338,0.768443291,0.694824298,0.826971849,0.825026626,0.382243248,1,SRO
2344,1.402E+11,0.705454,3,0.5,0.72439311,0.568914807,0.459362263,0.545943205,0.55291563,0.051676648,1,SRO
2345,1.402E+11,0.492476,2,0.919806878,0.759222122,0.559453268,0.656770701,0.662169384,0.701523846,0.169907359,0,COP
2346,1.402E+11,6.4879098,3,0.684645203,0.234189543,0.336060006,0.350898048,0.397564461,0.376017175,0.007516894,1,COP
2347,1.402E+11,0.468668,2,0.955939681,0.750298937,0.635725646,0.856919682,0.729726027,0.778048915,0.28512448,0,COP
2348,1.402E+11,0.934737,3,0.846238556,0.571740713,0.317538775,0.448637368,0.522730098,0.514437156,0.036029783,0,COP
2349,1.402E+11,2.2093999,3,0.840070278,0.750519047,0.451258624,0.575776367,0.526624232,0.61259226,0.086269549,0,COP
2350,1.402E+11,4.4828,4,0.921073911,0.907190372,0.672088314,0.579367116,0.756608737,0.755525088,0.246175286,0,COP
2351,1.402E+11,0.841741,4,0.642129632,0.529896212,0.380587844,0.193134982,0.375974032,0.393239782,0.00940345,0,COP
2352,1.402E+11,1.09164,4,0.715709854,0.202108511,0.172669635,0.30826236,0.368395598,0.309424359,0.002836433,1,COP
2353,1.402E+11,2.37199,4,0.894222428,0.435378138,0.47862541,0.541820425,0.528700059,0.556511998,0.053379274,0,COP
2354,1.402E+11,3.5690401,3,0.760396157,0.343315386,0.461567175,0.589311349,0.481180302,0.509007461,0.034168093,1,COP
2355,1.402E+11,1.21579,2,0.485320084,0.259105045,0.314622025,0.244805565,0.367899225,0.32386848,0.003563226,1,COP
2356,1.402E+11,7.5805998,4,0.694764489,0.355786663,0.294477,0.277209631,0.345100439,0.370310901,0.006963579,1,COP
2357,1.402E+11,0.562207,2,0.94141593,0.817188982,0.656769575,0.63577689,0.68319005,0.738367663,0.219464026,0,COP
2358,1.402E+11,0.216741,1,0.5,0.737157124,0.513299868,0.368190325,0.508866579,0.512761613,0.03544684,1,COP
2359,1.402E+11,5.3943501,4,0.435484682,0.273731783,0.211965646,0.204302698,0.298929157,0.273956238,0.001543142,1,COP
2360,1.402E+11,11.2754002,4,0.365165632,0.096249219,0.052025811,0.00570315,0.177210619,0.071341479,1.84804E-06,1,COP
2361,1.402E+11,1.12858,3,0.987110084,0.924568235,0.915492198,0.898959889,0.86388273,0.917129921,0.648864943,0,COP
2362,1.402E+11,1.8896199,4,0.981641507,0.96525894,0.86852116,0.843987139,0.745680773,0.876704397,0.517923865,0,COP
2363,1.402E+11,3.82726,4,0.825968056,0.361322277,0.413249084,0.52783415,0.514767353,0.507032356,0.033510304,0,COP
2364,1.402E+11,2.6447799,4,0.877074004,0.375138564,0.508453195,0.634827964,0.541457349,0.564858732,0.057504156,0,COP
2365,1.402E+11,7.5535898,4,0.850551119,0.355187174,0.431336835,0.4883391,0.491480866,0.500081134,0.031275363,0,COP
2366,1.402E+11,0.0939578,2,1,1,0.9576082,0.943477601,0.9717388,0.974302459,0.877948405,0,COP
2367,1.402E+11,1.43852,3,0.946151295,0.552656097,0.565087393,0.712919655,0.636571323,0.669088809,0.134096928,0,COP
2368,1.402E+11,3.81688,4,0.765578366,0.501023798,0.350554496,0.463812896,0.429505609,0.484822807,0.026786453,0,COP
2369,1.402E+11,0.0373509,3,1,0.75,0.507824467,0.677099289,0.671882978,0.704278087,0.173269005,0,COP
2370,1.402E+11,29.8148994,5,0.632370402,0.197465806,0.267746491,0.263287742,0.29608062,0.304232474,0.002606321,1,COP
2371,1.403E+11,0.0592956,3,1,1,0.876783722,0.835711629,0.751189148,0.88744132,0.550425099,0,COP
2372,1.403E+11,0.256924,4,0.968303515,0.850658267,0.745852563,0.923652031,0.830568376,0.86032131,0.471306471,0,COP
2373,1.403E+11,1.3093899,3,0.963267078,0.914036183,0.747519378,0.79294159,0.665012919,0.809246385,0.347059423,0,COP
2374,1.403E+11,4.20925,5,0.877831533,0.866854392,0.696382965,0.703553193,0.630921977,0.748678933,0.235222068,0,COP
2375,1.403E+11,1.35536,5,0.956388763,0.891300869,0.746696261,0.760543628,0.664464174,0.797039224,0.321661048,0,COP
2376,1.403E+11,0.0030549,3,1,1,0.90846989,0.877959854,0.938979927,0.943818098,0.748930476,0,COP
2377,1.403E+11,1.28962,5,0.927405108,0.990627822,0.745653822,0.801822733,0.797740037,0.847874163,0.438184496,0,COP
2378,1.403E+11,2.08845,5,0.962309503,0.942836972,0.772059458,0.772373101,0.681372972,0.819073422,0.368649942,0,COP
2379,1.403E+11,1.31486,4,0.801988788,0.7787509,0.679021745,0.809256166,0.63446259,0.737205413,0.217742186,0,COP
2380,1.403E+11,0.281937,3,0.993580678,0.997721352,0.948992053,0.941789851,0.965994702,0.969350293,0.855861971,0,SRO
2381,1.403E+11,2.7299399,4,0.829023591,0.734256502,0.616004823,0.511775825,0.723070488,0.673677187,0.138758375,0,SRO
2382,1.403E+11,0.672625,4,0.849820791,0.768463947,0.614557224,0.606753582,0.732394035,0.708360058,0.178348855,0,SRO
2383,1.403E+11,1.1558501,3,0.976648295,0.940239895,0.880985048,0.893850479,0.869078173,0.911284169,0.628447681,0,SRO
2384,1.403E+11,2.6826799,4,0.904463072,0.862270294,0.680855538,0.753164754,0.773034709,0.790743525,0.309156385,0,SRO
2385,1.403E+11,0.070857,3,1,1,0.954143445,0.938857927,0.969428963,0.972178266,0.868419445,0,SRO
2386,1.403E+11,0.410195,3,0.733801424,0.900494008,0.806143189,0.807913415,0.686721211,0.783652222,0.295540393,0,SRO
2387,1.403E+11,0.236369,3,0.877061314,0.895725603,0.861119004,0.775209044,0.8341821,0.847597297,0.437469535,1,SRO
2388,1.403E+11,0.53272,4,0.706606063,0.902352607,0.72110135,0.784486584,0.645260523,0.747092045,0.232739749,1,SRO
2389,1.403E+11,0.226546,2,0.966416754,0.998377561,0.913299632,0.94940275,0.942199755,0.953527457,0.788253697,0,SRO
2390,1.403E+11,0.712595,4,1,0.982722517,0.878101304,0.85879722,0.801622139,0.90108793,0.594067593,0,SRO
2391,1.403E+11,0.989039,4,0.780947345,0.860798433,0.74730433,0.742138407,0.669154512,0.757541461,0.249477875,0,SRO
2392,1.403E+11,1.13757,2,0.948614155,0.925936074,0.866588498,0.857579005,0.906471017,0.900372699,0.591713651,0,SRO
2393,1.403E+11,2.19697,5,0.879832659,0.813848389,0.581867866,0.659813099,0.643744014,0.707262154,0.176970997,0,SRO
2394,1.403E+11,0.0316303,3,1,0.75,0.648219032,0.864292043,0.765479355,0.797031357,0.321645173,0,SRO
2395,1.403E+11,2.4298799,5,0.849559202,0.711573894,0.491660568,0.561326777,0.595946753,0.630231999,0.099426523,0,SRO
2396,1.403E+11,0.396347,3,1,1,0.945149605,0.92686614,0.96343307,0.966646816,0.843993541,0,SRO
2397,1.403E+11,0.831804,3,0.936996283,0.924725761,0.804102981,0.871369224,0.858986779,0.877910491,0.521496255,0,SRO
2398,1.403E+11,2.5028601,3,0.921982286,0.917352811,0.705684817,0.717300271,0.783981622,0.803850571,0.33564225,0,COP
2399,1.403E+11,2.72211,5,0.514786056,0.418887459,0.184829555,0.130036283,0.282773715,0.271143893,0.001465545,1,COP
2400,1.403E+11,0.76782,4,1,0.98517755,0.846049905,0.812891233,0.883960176,0.902558011,0.598929393,0,COP
2401,1.403E+11,13.1274004,5,0.975275507,0.69966129,0.721434781,0.604171877,0.805501137,0.751428704,0.23957357,1,COP
2402,1.403E+11,2.0639,3,0.928389064,0.928278921,0.724617775,0.720835847,0.81641185,0.818563985,0.367504925,0,SRO
2403,1.403E+11,0.551952,3,1,0.99578697,0.836456604,0.785809465,0.875323018,0.894579809,0.572921946,0,SRO
2404,1.403E+11,0.775416,3,0.98681288,0.885716668,0.784400416,0.887815686,0.856266944,0.877808712,0.521194033,0,SRO
2405,1.403E+11,0.403468,3,0.952206208,0.998621839,0.832696005,0.870678043,0.888464003,0.906615616,0.612513941,0,SRO
2406,1.403E+11,0.808913,3,0.991740375,0.991987884,0.889015807,0.860541404,0.926010538,0.930337033,0.696949875,0,SRO
2407,1.403E+11,2.7676499,5,0.963017577,0.943566951,0.694098449,0.591993158,0.795438088,0.784422813,0.296996327,0,COP
2408,1.403E+11,0.0170683,2,1,0.979032039,0.814552178,0.780693519,0.876368119,0.885883457,0.5456108,0,SRO
2409,1.403E+11,0.522489,2,0.890360777,0.769081725,0.614545162,0.66496234,0.743030108,0.730430931,0.207919766,0,SRO
2410,1.403E+11,0.713596,3,0.876308121,0.83518368,0.651073814,0.590669936,0.742829581,0.731241152,0.209075489,0,COP
2411,1.403E+11,0.730049,2,0.995247812,0.98909383,0.918784153,0.88667502,0.936301336,0.944305387,0.750865823,0,COP
2412,1.403E+11,1.74299,3,0.97001624,0.872763793,0.758408828,0.755609659,0.782903677,0.823980602,0.379826218,0,COP
2413,1.403E+11,1.08995,3,0.961909643,0.883813495,0.836780055,0.70363878,0.80784813,0.834367047,0.404376322,0,COP
2414,1.403E+11,0.591282,3,0.976687172,0.896066813,0.780244419,0.772640523,0.824923584,0.846727276,0.435228924,0,COP
2415,1.403E+11,2.54375,4,0.931211432,0.799314628,0.737445728,0.675569714,0.658297152,0.754254056,0.244111519,0,COP
2416,1.403E+11,0.561891,2,0.992829189,0.953811846,0.848473861,0.83247107,0.825416926,0.887980947,0.552100622,0,COP
2417,1.403E+11,2.75509,4,0.974307961,0.718388327,0.794896535,0.745676021,0.69659769,0.78015279,0.289000324,0,COP
2418,1.403E+11,0.73748,4,1,0.948814461,0.793574402,0.752694264,0.695716268,0.830164088,0.394293584,0,COP
2419,1.403E+11,1.3421,4,0.982800107,0.965654019,0.803261503,0.72628715,0.702174335,0.827826649,0.388773821,0,COP
2420,1.403E+11,2.53369,5,0.970615503,0.942258068,0.705923254,0.589677424,0.637282169,0.753328103,0.242616786,0,COP
2421,1.403E+11,1.48203,5,0.945635789,0.89417055,0.598746301,0.618503911,0.641196119,0.725344109,0.200779996,0,COP
2422,1.403E+11,0.713752,5,0.826070498,0.744985746,0.489105747,0.326647661,0.631225959,0.573543615,0.062062926,0,COP
2423,1.403E+11,2.42168,5,0.785418046,0.620744279,0.315394177,0.311302895,0.40578659,0.454642074,0.019424423,0,COP
2424,1.403E+11,2.6414199,5,0.973555904,0.964254756,0.70943584,0.620203697,0.698959397,0.779992491,0.288703539,0,COP
2425,1.403E+11,4.2887001,5,0.814804716,0.909678495,0.501950399,0.556854903,0.512537648,0.638578095,0.106186691,0,COP
2426,1.403E+11,0.468796,5,0.961117183,0.953845392,0.730371662,0.605127189,0.767808864,0.791734566,0.311098581,0,COP
2427,1.403E+11,1.28368,3,0.907249522,0.929562424,0.69101146,0.751128774,0.77677015,0.805934036,0.340014537,0,COP
2428,1.403E+11,0.0052712,2,1,1,0.901224522,0.868299363,0.934149681,0.939255594,0.731002652,0,COP
2429,1.403E+11,0.845216,5,0.996124705,0.995294233,0.797785337,0.731856682,0.830155237,0.863668978,0.48054781,0,COP
2430,1.403E+11,4.5183201,5,0.925393503,0.852469039,0.625054877,0.511810902,0.571134078,0.678819271,0.144135452,0,COP
2431,1.403E+11,0.347112,4,0.890804004,0.773712906,0.705912665,0.566818753,0.704341328,0.720556552,0.194240755,0,COP
2432,1.403E+11,1.28473,4,0.978549265,0.962238544,0.845290075,0.801105036,0.730193383,0.85822214,0.46558456,0,COP
2433,1.403E+11,0.649423,4,0.732356305,0.732366409,0.614105284,0.738583352,0.409403523,0.630447538,0.099596658,0,COP
2434,1.403E+11,0.623571,4,0.833333333,0.859723952,0.664584772,0.70074148,0.609723181,0.727250017,0.203431733,0,COP
2435,1.403E+11,3.53034,3,0.987232762,0.936279925,0.777224154,0.789301318,0.684816103,0.827632755,0.388318741,0,COP
2436,1.403E+11,2.3126299,5,0.789663578,0.696965076,0.412050675,0.292546357,0.441367117,0.493536963,0.029281844,0,COP
2437,1.403E+11,0.535534,3,0.986378672,0.978085128,0.876423937,0.833254743,0.878480024,0.908508194,0.618933863,0,COP
2438,1.403E+11,0.207754,2,0.903317381,0.854976072,0.794009588,0.725346118,0.696006392,0.790962181,0.309584061,0,COP
2439,1.403E+11,3.91979,5,0.967892905,0.961767859,0.703333192,0.615690479,0.634559572,0.761340097,0.255795863,0,COP
2440,1.403E+11,2.0593901,2,0.966366583,0.933587867,0.744810239,0.707686488,0.750378195,0.813753313,0.356832046,0,COP
2441,1.403E+11,0.434524,2,0.804793328,0.738368001,0.592529749,0.523049284,0.703831283,0.664562321,0.129621957,0,COP
2442,1.403E+11,6.2745399,5,0.743495583,0.478337643,0.289278517,0.283417114,0.335300303,0.396312555,0.009776629,0,COP
2443,1.403E+11,6.4939499,5,0.831322587,0.801215574,0.455748865,0.465106767,0.466246253,0.580340012,0.06582829,0,COP
2444,1.403E+11,0.0440588,3,0.8863103,0.849808531,0.632006692,0.536466364,0.754671128,0.719425386,0.19272089,0,SRO
2445,1.403E+11,0.857983,2,0.877975015,0.634608314,0.634532448,0.557774108,0.751823977,0.68265811,0.148257363,0,SRO
2446,1.403E+11,0.694861,3,0.940500265,0.756177094,0.700062289,0.708424347,0.800041526,0.776434861,0.282179287,0,SRO
2447,1.403E+11,0.0071738,2,0.833333333,0.923339771,0.735323212,0.878217311,0.823548808,0.836353698,0.409213459,0,SRO
2448,1.403E+11,0.0025576,2,1,1,0.973176123,0.96423483,0.982117415,0.983801622,0.921589826,0,SRO
2449,1.403E+11,1.0624501,4,0.403547031,0.605320547,0.381474913,0.175299884,0.394491259,0.364613642,0.006444134,1,SRO
2450,1.403E+11,0.213241,2,0.833333333,0.75,0.723226958,0.630969277,0.815484639,0.74699161,0.23258335,0,SRO
2451,1.403E+11,0.69411,3,0.833333333,0.90233786,0.66300362,0.753788639,0.775335747,0.781427419,0.291368923,0,SRO
2452,1.403E+11,0.275478,3,0.666666667,0.75,0.69376951,0.591692679,0.629179673,0.66406596,0.129138606,0,SRO
2453,1.403E+11,0.145972,3,0.787163135,0.924129127,0.634344505,0.833811696,0.710059472,0.77143095,0.273202894,0,SRO
2454,1.403E+11,0.708812,3,0.666666667,0.799368374,0.679829104,0.640414428,0.614987893,0.677449031,0.14268658,0,SRO
2455,1.403E+11,1.82911,4,0.709235508,0.867252598,0.55928916,0.4957556,0.526139531,0.617430684,0.089730698,1,SRO
2456,1.403E+11,1.1302201,2,0.87899914,0.837029843,0.698891516,0.6232302,0.79926101,0.761544447,0.256139335,0,SRO
2457,1.403E+11,0.316393,3,0.936675712,0.905013567,0.777047714,0.702730286,0.851365143,0.830078785,0.39409105,0,SRO
2458,1.403E+11,0.733861,3,0.971378537,0.957067806,0.820591104,0.760788139,0.83023155,0.864140175,0.481860117,0,COP
2459,1.403E+11,0.540743,4,1,1,0.75,0.666666667,0.833333333,0.839378327,0.416666667,0,SRO
2460,1.403E+11,0.241908,3,0.946828501,0.987080804,0.876498482,0.924448712,0.917665654,0.929797768,0.694932297,0,SRO
2461,1.403E+11,1.39416,4,0.967239977,0.948886059,0.902232478,0.867011429,0.933583806,0.923100484,0.670262456,0,COP
2462,1.403E+11,0.737739,5,0.818734427,0.743093673,0.483362379,0.324124897,0.64973936,0.573300349,0.061931419,0,COP
2463,1.403E+11,1.27389,5,0.534243948,0.597693249,0.299793325,0.132354462,0.338854187,0.336169473,0.004293301,0,COP
2464,1.403E+11,0.52618,3,0.94183563,0.92760253,0.793371675,0.744294346,0.845830591,0.847165708,0.436356892,0,COP
2465,1.403E+11,1.48295,5,0.906626906,0.903302666,0.611282154,0.537736889,0.573293573,0.688161074,0.154330057,0,COP
2466,1.403E+11,2.69789,4,0.909310769,0.85597184,0.669731089,0.587914442,0.771441459,0.749441736,0.236422811,0,COP
2467,1.403E+11,0.96019,4,0.983700481,0.994676373,0.777265553,0.723041875,0.808752633,0.850390995,0.444726762,0,COP
2468,1.403E+11,0.336958,2,0.823740326,0.650426237,0.605085037,0.419360807,0.570056691,0.599600706,0.077501602,0,COP
2469,1.403E+11,0.414748,4,0.999403122,1,0.783321415,0.712288975,0.809423116,0.852908624,0.451349045,0,COP
2470,1.403E+11,3.7235799,1,0.861644206,0.455016249,0.421351336,0.59545404,0.543715929,0.556729086,0.053483468,0,COP
2471,1.403E+11,1.24783,2,0.951400113,0.857917572,0.667575046,0.584178595,0.631313952,0.725470867,0.200955494,1,COP
2472,1.403E+11,1.22532,4,0.916431866,0.822384556,0.613370521,0.528783291,0.55531676,0.670723166,0.135742715,1,COP
2473,1.403E+11,0.848035,2,0.718155228,0.749042767,0.658107933,0.442443097,0.578031404,0.618537714,0.090538006,0,COP
2474,1.403E+11,0.936757,3,0.830660618,0.696730267,0.608311573,0.521348195,0.602734851,0.643833709,0.11062889,0,COP
2475,1.403E+11,0.786972,4,0.705896056,0.553523258,0.37232223,0.147532688,0.334478551,0.372572182,0.007178804,0,COP
2476,1.403E+11,1.10514,3,0.985564313,0.981499731,0.823572242,0.784336143,0.710958583,0.850207001,0.444245855,0,COP
2477,1.403E+11,0.0348446,4,0.833333333,0.777685337,0.586637962,0.485764398,0.632176321,0.650805698,0.116749958,0,COP
2478,1.403E+11,1.0635,3,0.920193687,0.909383845,0.788248013,0.756455102,0.799780159,0.832163437,0.399064552,0,COP
2479,1.403E+11,4.0515499,4,0.974885975,0.965322295,0.824389946,0.757819477,0.706419733,0.838836822,0.415324385,0,COP
2480,1.403E+11,1.50899,4,0.804418198,0.782021905,0.716980241,0.523353623,0.607347733,0.678091232,0.143364176,0,COP
2481,1.403E+11,0.120107,2,1,1,0.941107605,0.921476807,0.88002054,0.947378011,0.763161584,0,SRO
2482,1.403E+11,0.663607,3,0.994108632,0.994365195,0.934982665,0.919195022,0.943331667,0.956689658,0.801411178,0,SRO
2483,1.403E+11,1.4715,3,0.943616189,0.904984624,0.834061032,0.832419033,0.722707355,0.844088101,0.428488224,0,COP
2484,1.403E+11,0.321614,3,0.93474733,0.896265325,0.813007535,0.742869153,0.828216577,0.8403425,0.419065243,0,COP
2485,1.403E+11,1.3379101,4,0.926622447,0.898752238,0.803876162,0.781890677,0.702584108,0.818682038,0.367770008,0,COP
2486,1.403E+11,0.520303,3,0.730602954,0.446250148,0.600916431,0.497531411,0.452528881,0.535683336,0.044110368,0,COP
2487,1.403E+11,2.00125,5,0.949024768,0.648769418,0.644697677,0.581985411,0.610478389,0.675867064,0.141028347,0,COP
2488,1.403E+11,2.5210099,5,0.642880379,0.402416073,0.272857854,0.066640089,0.30103627,0.269289406,0.001416108,1,COP
2489,1.403E+11,2.2148299,5,0.654500497,0.388312476,0.226471685,0,0.246708814,0,0,1,COP
2490,1.403E+11,1.3142999,3,0.976464833,0.981228231,0.81185524,0.756455453,0.776139341,0.854920358,0.456697144,0,COP
2491,1.403E+11,0.476319,3,0.855412502,0.753166433,0.720009454,0.537903938,0.6644061,0.698085499,0.165784179,0,COP
2492,1.403E+11,3.8554399,5,0.648695133,0.638875441,0.403254632,0.19601918,0.314661182,0.400530495,0.010308084,0,COP
2493,1.403E+11,1.5192,3,0.863219487,0.774075874,0.648000975,0.737979968,0.598667317,0.718359947,0.191298053,0,COP
2494,1.403E+11,1.17834,4,0.826542123,0.79528054,0.62764011,0.565716086,0.578302197,0.669961554,0.134973779,0,COP
2495,1.403E+11,1.53532,3,0.733029463,0.651035888,0.503884639,0.53381239,0.50087028,0.577609435,0.06429414,0,COP
2496,1.403E+11,1.24884,4,0.951002474,0.747940802,0.56497814,0.658054731,0.677604423,0.709028599,0.179192061,0,COP
2497,1.403E+11,2.0552499,4,0.656574462,0.54304833,0.351894257,0.513688233,0.508299282,0.50474352,0.032760744,0,COP
2498,1.403E+11,0.245934,4,1,1,0.844290082,0.792386776,0.807465354,0.884118668,0.540197791,0,COP
2499,1.403E+11,1.00612,4,0.361338906,0.490689117,0.335151866,0.125950333,0.223434578,0.278395685,0.001672293,0,COP
2500,1.403E+11,0.0189811,2,0.666666667,0.705967283,0.596046281,0.520105331,0.397364188,0.565784005,0.057976678,0,COP
2501,1.403E+11,1.32969,4,0.452220536,0.511698319,0.384105705,0.347506459,0.25607047,0.379863427,0.007909288,0,COP
2502,1.403E+11,2.7190001,6,0.621933268,0.652490769,0.426946439,0.243579539,0.28463096,0.41297418,0.012011977,0,COP
2503,1.403E+11,0.710326,4,0.822145485,0.908001095,0.582354181,0.805494001,0.554902787,0.720610013,0.194312824,0,COP
2504,1.403E+11,1.43138,6,0.930922515,0.831806736,0.572659082,0.559319868,0.548439388,0.671002597,0.136025711,0,COP
2505,1.403E+11,0.384695,6,1,1,0.763476466,0.684635288,0.768518454,0.833262518,0.401706847,0,COP
2506,1.403E+11,1.08262,3,0.82122563,0.866720264,0.682174914,0.742579129,0.609342239,0.738530172,0.219705644,0,COP
2507,1.403E+11,3.08479,6,0.5,0.485816694,0.241157163,0.007120625,0.160771442,0.146316708,6.70609E-05,0,COP
2508,1.403E+11,0.800349,2,0.825118366,0.82463386,0.570854567,0.600044612,0.546433913,0.662223848,0.12735737,0,COP
2509,1.403E+11,0.007891,6,0.873609631,0.762900754,0.340145002,0.689106403,0.560096668,0.614327229,0.087498141,0,COP
2510,1.403E+11,0.0569648,6,0.833333333,0.889918207,0.430792594,0.72116585,0.45386173,0.636618358,0.104567275,0,COP
2511,1.403E+11,0.149831,3,0.945266344,1,0.892736549,0.966449377,0.761824366,0.909206006,0.621314487,0,COP
2512,1.40401E+11,2.2186201,3,0.955884263,0.931256468,0.80690238,0.831580616,0.841743397,0.871517149,0.502781959,0,WYB
2513,1.40401E+11,3.75613,7,0.955612327,0.895995955,0.617274471,0.616186632,0.717930801,0.747777155,0.233808861,0,WYB
