OID_,HUC12,ZONE_CODE,COUNT,AREA,MEAN
,101900020301,112,1620,1458000.000000000000000,0.262345679012000
,101900020302,113,1614,1452600.000000000000000,1.273853779430000
,101900020303,114,1751,1575900.000000000000000,0.520845231296000
,101900020304,115,1911,1719900.000000000000000,0.276818419676000
,101900020305,116,1609,1448100.000000000000000,2.525792417650000
,101900020401,117,187,168300.000000000000000,0.614973262032000
,101900020402,118,589,530100.000000000000000,0.000000000000000
,101900020403,119,1256,1130400.000000000000000,0.284235668790000
,101900020404,120,5599,5039100.000000000000000,0.012323629219500
,101900020405,121,734,660600.000000000000000,0.524523160763000
,101900020406,122,933,839700.000000000000000,0.482315112540000
,101900020407,123,1871,1683900.000000000000000,1.766969535010000
,101900020408,124,1761,1584900.000000000000000,2.361158432710000
,101900020501,125,380,342000.000000000000000,0.094736842105300
,101900020502,126,982,883800.000000000000000,0.911405295316000
,101900020503,127,3307,2976300.000000000000000,6.364680979740000
,101900020504,128,2208,1987200.000000000000000,5.522192028990000
,101900020601,129,731,657900.000000000000000,1.742818057460000
,101900020602,130,1128,1015200.000000000000000,0.514184397163000
,101900020603,131,284,255600.000000000000000,0.010563380281700
,101900020604,132,891,801900.000000000000000,0.123456790123000
,101900020605,133,599,539100.000000000000000,0.036727879799700
,101900020606,134,3837,3453300.000000000000000,0.144904873599000
,101900020607,135,778,700200.000000000000000,0.146529562982000
,101900020608,136,5760,5184000.000000000000000,1.126388888890000
,101900020701,137,1180,1062000.000000000000000,2.369491525420000
,101900020702,138,1564,1407600.000000000000000,1.663043478260000
,101900020703,139,13300,11970000.000000000000000,0.668872180451000
,101900020801,140,545,490500.000000000000000,0.642201834862000
,101900020802,141,1278,1150200.000000000000000,0.291079812207000
,101900020803,142,410,369000.000000000000000,12.997560975600001
,101900020804,143,1194,1074600.000000000000000,4.075376884420000
,101900020805,144,683,614700.000000000000000,13.320644216700000
,101900020806,145,919,827100.000000000000000,7.933623503810000
,101900020807,146,734,660600.000000000000000,6.987738419620000
,101900020808,147,4499,4049100.000000000000000,4.147588352970000
,101900020809,148,5061,4554900.000000000000000,5.576368306660000
,101900020901,149,6691,6021900.000000000000000,5.086534150350000
,101900020902,150,1278,1150200.000000000000000,17.686228482000001
,101900020903,151,2083,1874700.000000000000000,32.468554968799999
,101900020904,152,14611,13149900.000000000000000,46.000000000000000
,101900030101,153,1160,1044000.000000000000000,0.101724137931000
,101900030102,154,3726,3353400.000000000000000,0.079441760601200
,101900030103,155,4015,3613500.000000000000000,0.055790784557900
,101900030104,156,1378,1240200.000000000000000,0.117561683599000
,101900030105,157,961,864900.000000000000000,0.858480749220000
,101900030106,158,6544,5889600.000000000000000,0.192389975550000
,101900030107,159,2621,2358900.000000000000000,2.584509729110000
,101900030108,160,3551,3195900.000000000000000,10.396789636699999
,101900030201,161,3926,3533400.000000000000000,0.065206316861900
,101900030202,162,8317,7485300.000000000000000,0.322832752194000
,101900030203,163,2457,2211300.000000000000000,18.380952381000000
,101900030204,164,11193,10073700.000000000000000,33.468417761100000
,101900030301,165,3741,3366900.000000000000000,5.636193531140000
,101900030302,166,1078,970200.000000000000000,9.868274582560000
,101900030303,167,10231,9207900.000000000000000,1.460561039980000
,101900030304,168,12215,10993500.000000000000000,48.555955792100001
,101900030401,169,10105,9094500.000000000000000,6.436120732310000
,101900030402,170,20747,18672300.000000000000000,15.052875114500001
,101900030403,171,7467,6720300.000000000000000,4.469532610150000
,101900030404,172,11585,10426500.000000000000000,7.595079844630000
,101900030405,173,15851,14265900.000000000000000,9.685571888209999
,101900030406,174,6770,6093000.000000000000000,1.708567208270000
,101900030407,175,3641,3276900.000000000000000,4.878604778910000
,101900030408,176,9063,8156700.000000000000000,0.840891537019000
,101900030409,177,27489,24740100.000000000000000,11.943759321900000
,101900030501,178,8563,7706700.000000000000000,0.237767137685000
,101900030502,179,4950,4455000.000000000000000,1.130101010100000
,101900030503,180,7081,6372900.000000000000000,0.432142352775000
,101900030504,181,22473,20225700.000000000000000,0.061362523917600
,101900030505,182,13134,11820600.000000000000000,0.194761687224000
,101900030601,183,2607,2346300.000000000000000,3.677790563870000
,101900030602,184,20548,18493200.000000000000000,1.667948218800000
,101900030603,185,28747,25872300.000000000000000,0.293978502105000
,101900030604,186,15934,14340600.000000000000000,0.252730011297000
,101900030605,187,5723,5150700.000000000000000,1.020968023760000
,101900030606,188,25905,23314500.000000000000000,5.800347423280000
,101900030607,189,34677,31209300.000000000000000,1.618882833000000
,101900030701,190,1225,1102500.000000000000000,0.104489795918000
,101900030702,191,2827,2544300.000000000000000,0.131234524231000
,101900030703,192,1872,1684800.000000000000000,0.147435897436000
,101900030704,193,3311,2979900.000000000000000,0.964965267291000
,101900030705,194,9534,8580600.000000000000000,0.060520243339600
,101900030706,195,13553,12197700.000000000000000,0.249391278684000
,101900030707,196,14141,12726900.000000000000000,0.093416307191900
,101900030801,197,767,690300.000000000000000,0.082138200782300
,101900030802,198,4627,4164300.000000000000000,0.012967365463600
,101900030803,199,12660,11394000.000000000000000,0.294944707741000
,101900030804,200,14626,13163400.000000000000000,0.228223711199000
,101900030805,201,14884,13395600.000000000000000,0.227626981994000
,101900030806,202,29541,26586900.000000000000000,0.684980197014000
,101900030901,203,3911,3519900.000000000000000,0.074916901048300
,101900030902,204,7067,6360300.000000000000000,0.050374982312200
,101900030903,205,10312,9280800.000000000000000,0.233029480217000
,101900030904,206,2866,2579400.000000000000000,0.147243545010000
,101900030905,207,9297,8367300.000000000000000,0.250188232763000
,101900030906,208,4020,3618000.000000000000000,0.126616915423000
,101900030907,209,25840,23256000.000000000000000,0.719001547988000
,101900030908,210,17315,15583500.000000000000000,0.563615362403000
,101900030909,211,10195,9175500.000000000000000,0.297008337420000
,101900030910,212,8834,7950600.000000000000000,0.149535884084000
,101900031001,213,5329,4796100.000000000000000,0.722086695440000
,101900031002,214,17018,15316200.000000000000000,0.178986954989000
,101900031003,215,3318,2986200.000000000000000,0.129596142254000
,101900031004,216,870,783000.000000000000000,0.010344827586200
,101900031005,217,5254,4728600.000000000000000,0.030643319375700
,101900031006,218,16548,14893200.000000000000000,0.000000000000000
,101900031007,219,15040,13536000.000000000000000,0.022207446808500
,101900031101,220,10712,9640800.000000000000000,0.000000000000000
,101900031102,221,25037,22533300.000000000000000,0.169429244718000
,101900031103,222,33409,30068100.000000000000000,0.467149570475000
,101900031104,223,3567,3210300.000000000000000,0.094477151668100
,101900031105,224,4845,4360500.000000000000000,0.201238390093000
,101900031201,225,10877,9789300.000000000000000,0.038889399650600
,101900031202,226,5673,5105700.000000000000000,0.086550326106100
,101900031203,227,23986,21587400.000000000000000,0.458517468523000
,101900031205,228,9012,8110800.000000000000000,0.223812694186000
,101900031206,229,4982,4483800.000000000000000,0.094339622641500
,101900040101,230,715,643500.000000000000000,4.967832167830000
,101900040102,231,1377,1239300.000000000000000,20.569353667400001
,101900040103,232,1077,969300.000000000000000,3.213556174560000
,101900040104,233,614,552600.000000000000000,6.017915309450000
,101900040201,234,23,20700.000000000000000,8.304347826090000
,101900040202,235,1455,1309500.000000000000000,14.829553264599999
,101900040203,236,260,234000.000000000000000,1.800000000000000
,101900040204,237,861,774900.000000000000000,6.988385598140000
,101900040205,238,2,1800.000000000000000,42.500000000000000
,101900040206,239,1009,908100.000000000000000,12.349851338000001
,101900040207,240,1737,1563300.000000000000000,27.801381692600000
,101900040301,241,620,558000.000000000000000,4.733870967740000
,101900040302,242,1318,1186200.000000000000000,0.513657056146000
,101900040303,243,2834,2550600.000000000000000,15.490825688099999
,101900040304,244,6059,5453100.000000000000000,21.459481762700001
,101900040401,245,1212,1090800.000000000000000,6.481023102310000
,101900040402,246,1366,1229400.000000000000000,20.189604685199999
,101900040403,247,10025,9022500.000000000000000,32.088179551099998
,101900040404,248,4828,4345200.000000000000000,23.900372825200002
,101900050101,249,2270,2043000.000000000000000,1.397356828190000
,101900050102,250,1740,1566000.000000000000000,3.002873563220000
,101900050103,251,1760,1584000.000000000000000,9.627272727270000
,101900050201,252,3,2700.000000000000000,0.000000000000000
,101900050202,253,1059,953100.000000000000000,0.423984891407000
,101900050203,254,164,147600.000000000000000,0.701219512195000
,101900050204,255,3445,3100500.000000000000000,4.240928882440000
,101900050301,256,251,225900.000000000000000,3.633466135460000
,101900050302,257,1163,1046700.000000000000000,2.675838349100000
,101900050303,258,704,633600.000000000000000,7.335227272730000
,101900050304,259,10089,9080100.000000000000000,5.065516899590000
,101900050401,260,1855,1669500.000000000000000,0.495417789757000
,101900050402,261,2664,2397600.000000000000000,2.843843843840000
,101900050403,262,733,659700.000000000000000,1.609822646660000
,101900050404,263,765,688500.000000000000000,12.592156862700000
,101900050405,264,30,27000.000000000000000,0.000000000000000
,101900050406,265,10632,9568800.000000000000000,38.301918735900003
,101900050501,266,607,546300.000000000000000,1.836902800660000
,101900050502,267,1069,962100.000000000000000,2.830682881200000
,101900050503,268,2903,2612700.000000000000000,0.746124698588000
,101900050504,269,11945,10750500.000000000000000,5.354039347010000
,101900050601,270,6570,5913000.000000000000000,1.977168949770000
,101900050602,271,2504,2253600.000000000000000,2.047523961660000
,101900050603,272,4555,4099500.000000000000000,9.150164654230000
,101900050604,273,3999,3599100.000000000000000,6.851212803200000
,101900050605,274,7608,6847200.000000000000000,1.076235541540000
,101900050701,275,8358,7522200.000000000000000,1.915171093560000
,101900050702,276,1411,1269900.000000000000000,28.317505315399998
,101900050703,277,12037,10833300.000000000000000,14.465813741000000
,101900050704,278,8652,7786800.000000000000000,1.733356449380000
,101900050705,279,9041,8136900.000000000000000,1.096560115030000
,101900050706,280,8003,7202700.000000000000000,3.004623266280000
,101900050707,281,21240,19116000.000000000000000,5.820244821090000
,101900050708,282,2311,2079900.000000000000000,0.109476417135000
,101900050709,283,7017,6315300.000000000000000,0.224169873165000
,101900060101,284,199,179100.000000000000000,0.572864321608000
,101900060102,285,478,430200.000000000000000,0.589958158996000
,101900060103,286,4,3600.000000000000000,8.250000000000000
,101900060104,287,838,754200.000000000000000,1.642004773270000
,101900060201,288,783,704700.000000000000000,0.826309067688000
,101900060202,289,2104,1893600.000000000000000,0.125950570342000
,101900060203,290,2,1800.000000000000000,12.000000000000000
,101900060204,291,1616,1454400.000000000000000,5.538985148510000
,101900060205,292,8,7200.000000000000000,54.125000000000000
,101900060206,293,137,123300.000000000000000,6.043795620440000
,101900060207,294,3018,2716200.000000000000000,10.938369781300000
,101900060301,295,663,596700.000000000000000,4.164404223230000
,101900060302,296,699,629100.000000000000000,2.732474964230000
,101900060303,297,1006,905400.000000000000000,2.443339960240000
,101900060304,298,2191,1971900.000000000000000,0.856686444546000
,101900060401,299,327,294300.000000000000000,2.131498470950000
,101900060402,300,200,180000.000000000000000,2.130000000000000
,101900060403,301,284,255600.000000000000000,0.000000000000000
,101900060404,302,1514,1362600.000000000000000,1.375825627480000
,101900060501,303,6186,5567400.000000000000000,0.104752667313000
,101900060502,304,4289,3860100.000000000000000,0.446724178130000
,101900060503,305,6828,6145200.000000000000000,0.288664323374000
,101900060504,306,3471,3123900.000000000000000,1.422356669550000
,101900060601,307,384,345600.000000000000000,0.000000000000000
,101900060602,308,1601,1440900.000000000000000,1.613991255470000
,101900060603,309,3023,2720700.000000000000000,8.254383063180001
,101900060604,310,8829,7946100.000000000000000,5.066145656360000
,101900060605,311,18123,16310700.000000000000000,3.960602549250000
,101900060606,312,9730,8757000.000000000000000,1.049126413160000
,101900060607,313,5129,4616100.000000000000000,0.486839539871000
,101900070101,314,1374,1236600.000000000000000,0.146288209607000
,101900070102,315,509,458100.000000000000000,0.145383104126000
,101900070103,316,10,9000.000000000000000,4.500000000000000
,101900070104,317,349,314100.000000000000000,1.008595988540000
,101900070105,318,1662,1495800.000000000000000,1.296028880870000
,101900070201,319,225,202500.000000000000000,0.000000000000000
,101900070202,320,250,225000.000000000000000,0.000000000000000
,101900070203,321,1277,1149300.000000000000000,0.014095536413500
,101900070204,322,2673,2405700.000000000000000,0.460531238309000
,101900070205,323,1121,1008900.000000000000000,0.379125780553000
,101900070206,324,233,209700.000000000000000,0.000000000000000
,101900070207,325,3,2700.000000000000000,4.000000000000000
,101900070208,326,3588,3229200.000000000000000,2.568283166110000
,101900070209,327,156,140400.000000000000000,0.000000000000000
,101900070210,328,1525,1372500.000000000000000,2.234754098360000
,101900070301,329,951,855900.000000000000000,0.371188222923000
,101900070302,330,209,188100.000000000000000,0.856459330144000
,101900070303,331,1231,1107900.000000000000000,3.988627132410000
,101900070304,332,440,396000.000000000000000,0.000000000000000
,101900070305,333,1189,1070100.000000000000000,4.441547518920000
,101900070402,334,880,792000.000000000000000,0.000000000000000
,101900070403,335,514,462600.000000000000000,0.202334630350000
,101900070404,336,1340,1206000.000000000000000,0.267910447761000
,101900070501,337,1024,921600.000000000000000,0.808593750000000
,101900070502,338,1816,1634400.000000000000000,0.150881057269000
,101900070503,339,911,819900.000000000000000,0.319429198683000
,101900070504,340,1901,1710900.000000000000000,0.133087848501000
,101900070601,341,1812,1630800.000000000000000,0.435430463576000
,101900070602,342,1418,1276200.000000000000000,0.040197461213000
,101900070603,343,1682,1513800.000000000000000,0.035671819262800
,101900070701,344,1390,1251000.000000000000000,0.000000000000000
,101900070702,345,1421,1278900.000000000000000,0.065446868402500
,101900070703,346,584,525600.000000000000000,1.340753424660000
,101900070704,347,4392,3952800.000000000000000,0.118624772313000
,101900070801,348,912,820800.000000000000000,3.835526315790000
,101900070802,349,7581,6822900.000000000000000,0.481598733676000
,101900070803,350,3425,3082500.000000000000000,0.037664233576600
,101900070804,351,13067,11760300.000000000000000,3.376903650420000
,101900070805,352,22256,20030400.000000000000000,8.513120057509999
,101900070901,353,2729,2456100.000000000000000,0.054232319531000
,101900070902,354,3199,2879100.000000000000000,0.038136917786800
,101900070903,355,7017,6315300.000000000000000,0.157047171156000
,101900070904,356,5126,4613400.000000000000000,0.618415918845000
,101900070905,357,37717,33945300.000000000000000,4.276161942890000
,101900071001,358,11012,9910800.000000000000000,2.249182709770000
,101900071002,359,18718,16846200.000000000000000,5.689924137190000
,101900071003,360,15686,14117400.000000000000000,3.713821241870000
,101900071004,361,43,38700.000000000000000,0.000000000000000
,101900071005,362,14441,12996900.000000000000000,5.222006786230000
,101900071006,363,5459,4913100.000000000000000,0.344751786041000
,101900071007,364,4068,3661200.000000000000000,2.222959685350000
,101900071008,365,33412,30070800.000000000000000,8.608553813000000
,101900080104,366,835,751500.000000000000000,1.059880239520000
,101900080105,367,3192,2872800.000000000000000,0.288533834586000
,101900080201,368,11050,9945000.000000000000000,0.194660633484000
,101900080202,369,18884,16995600.000000000000000,1.634028807460000
,101900080203,370,16569,14912100.000000000000000,1.836864023180000
,101900080204,371,22007,19806300.000000000000000,0.509474258191000
,101900080301,372,6137,5523300.000000000000000,0.132312204660000
,101900080302,373,3228,2905200.000000000000000,0.049256505576200
,101900080303,374,2363,2126700.000000000000000,0.030469741853600
,101900080304,375,45238,40714200.000000000000000,0.459282019541000
,101900080305,376,34,30600.000000000000000,0.000000000000000
,101900080306,377,17470,15723000.000000000000000,0.845964510590000
,101900090201,378,1640,1476000.000000000000000,0.000000000000000
,101900090202,379,4074,3666600.000000000000000,0.173048600884000
,101900090203,380,2273,2045700.000000000000000,0.074791025077000
,101900090204,381,4317,3885300.000000000000000,0.082233032198300
,101900090205,382,3070,2763000.000000000000000,0.052442996742700
,101900090206,383,1794,1614600.000000000000000,0.032329988851700
,101900090207,384,4296,3866400.000000000000000,0.012569832402200
,101900090208,385,13577,12219300.000000000000000,0.081534948810500
,101900090302,386,4223,3800700.000000000000000,0.049490883258300
,101900090303,387,29507,26556300.000000000000000,0.117023079269000
,101900090304,388,3902,3511800.000000000000000,0.222706304459000
,101900090305,389,24633,22169700.000000000000000,0.527787926765000
,101900090306,390,5851,5265900.000000000000000,0.035207656810800
,101900090401,391,800,720000.000000000000000,0.088750000000000
,101900090402,392,1779,1601100.000000000000000,0.074198988195600
,101900090403,393,2996,2696400.000000000000000,0.096795727636800
,101900090501,394,6690,6021000.000000000000000,0.123318385650000
,101900090502,395,4853,4367700.000000000000000,0.096847310941700
,101900090503,396,3904,3513600.000000000000000,0.282530737705000
,101900090504,397,5129,4616100.000000000000000,0.289140183272000
,101900090601,398,6434,5790600.000000000000000,0.072272303388200
,101900090602,399,29823,26840700.000000000000000,0.393890621333000
,101900100101,400,3557,3201300.000000000000000,0.068034860837800
,101900100102,401,2193,1973700.000000000000000,0.049703602371200
,101900100103,402,6386,5747400.000000000000000,0.559974945193000
,101900100201,403,1656,1490400.000000000000000,0.021739130434800
,101900100202,404,6245,5620500.000000000000000,0.062930344275400
,101900100203,405,13556,12200400.000000000000000,0.476394216583000
,101900100204,406,1586,1427400.000000000000000,0.107187894073000
,101900100205,407,5545,4990500.000000000000000,0.068349864743000
,101900100206,408,4327,3894300.000000000000000,0.028657268315200
,101900100207,409,8749,7874100.000000000000000,0.276374442793000
,101900100208,410,6289,5660100.000000000000000,0.165527110828000
,101900100209,411,21914,19722600.000000000000000,0.094505795381900
,101900100301,412,4726,4253400.000000000000000,0.015658061785900
,101900100302,413,6876,6188400.000000000000000,0.039557882489800
,101900100303,414,5705,5134500.000000000000000,0.429447852761000
,101900100304,415,18059,16253100.000000000000000,0.093360651198800
,101900100401,416,4859,4373100.000000000000000,0.026342868903100
,101900100402,417,7434,6690600.000000000000000,0.103981705677000
,101900100403,418,33391,30051900.000000000000000,0.136443951963000
,101900100404,419,35133,31619700.000000000000000,1.251842996610000
,101900110101,420,2044,1839600.000000000000000,0.022015655577300
,101900110102,421,2723,2450700.000000000000000,0.150201983107000
,101900110103,422,6081,5472900.000000000000000,0.059365235980900
,101900110104,423,4422,3979800.000000000000000,0.027137042062400
,101900110105,424,2161,1944900.000000000000000,0.059231837112400
,101900110106,425,4,3600.000000000000000,0.000000000000000
,101900110107,426,14423,12980700.000000000000000,0.051861609928600
,101900110108,427,9506,8555400.000000000000000,0.215653271618000
,101900110109,428,10970,9873000.000000000000000,0.871011850501000
,101900110201,429,1685,1516500.000000000000000,0.008902077151340
,101900110202,430,1103,992700.000000000000000,0.012692656391700
,101900110203,431,3273,2945700.000000000000000,0.039413382218100
,101900110204,432,3394,3054600.000000000000000,0.100176782557000
,101900110205,433,5135,4621500.000000000000000,0.057448880233700
,101900110206,434,4107,3696300.000000000000000,0.025079133187200
,101900110207,435,1539,1385100.000000000000000,0.000000000000000
,101900110208,436,8992,8092800.000000000000000,0.431049822064000
,101900110209,437,22423,20180700.000000000000000,0.108058689738000
,101900110301,438,1743,1568700.000000000000000,0.072289156626500
,101900110302,439,2154,1938600.000000000000000,0.029712163416900
,101900110303,440,3338,3004200.000000000000000,0.054823247453600
,101900110304,441,5237,4713300.000000000000000,0.036853160206200
,101900110305,442,5522,4969800.000000000000000,0.105758783050000
,101900110306,443,6971,6273900.000000000000000,0.270836321905000
,101900110307,444,5863,5276700.000000000000000,0.248848712263000
,101900110308,445,19153,17237700.000000000000000,0.103378060878000
,101900110401,446,4966,4469400.000000000000000,0.102698348772000
,101900110402,447,3702,3331800.000000000000000,0.290383576445000
,101900110403,448,3200,2880000.000000000000000,0.084687500000000
,101900110404,449,5131,4617900.000000000000000,0.092964334437700
,101900110405,450,5890,5301000.000000000000000,0.135483870968000
,101900110406,451,23288,20959200.000000000000000,0.070121951219500
,101900110501,452,45646,41081400.000000000000000,0.064102002366000
,101900110502,453,27823,25040700.000000000000000,0.099629802681200
,101900110503,454,20576,18518400.000000000000000,0.196782659409000
,101900110504,455,24760,22284000.000000000000000,0.286429725363000
,101900120101,456,143,128700.000000000000000,0.000000000000000
,101900120102,457,4908,4417200.000000000000000,0.085982070089600
,101900120103,458,4313,3881700.000000000000000,0.298863899838000
,101900120104,459,5611,5049900.000000000000000,0.060417037961100
,101900120105,460,8541,7686900.000000000000000,0.051516215899800
,101900120106,461,14502,13051800.000000000000000,0.337194869673000
,101900120107,462,32692,29422800.000000000000000,0.604857457482000
,101900120201,463,16712,15040800.000000000000000,3.376795117280000
,101900120202,464,1033,929700.000000000000000,0.084220716360100
,101900120203,465,1757,1581300.000000000000000,0.143426294821000
,101900120204,466,3646,3281400.000000000000000,0.050740537575400
,101900120205,467,15984,14385600.000000000000000,0.107294794795000
,101900120206,468,53017,47715300.000000000000000,8.120961201120000
,101900120301,469,575,517500.000000000000000,0.306086956522000
,101900120302,470,2940,2646000.000000000000000,0.107142857143000
,101900120303,471,2659,2393100.000000000000000,0.151560737119000
,101900120304,472,4226,3803400.000000000000000,0.365357311879000
,101900120401,473,1603,1442700.000000000000000,0.223331253899000
,101900120402,474,43371,39033900.000000000000000,0.529385995250000
,101900120501,475,1856,1670400.000000000000000,0.222521551724000
,101900120502,476,2022,1819800.000000000000000,0.060830860534100
,101900120503,477,2747,2472300.000000000000000,0.354568620313000
,101900120601,478,7892,7102800.000000000000000,0.238976178409000
,101900120602,479,9860,8874000.000000000000000,0.229006085193000
,101900120603,480,10602,9541800.000000000000000,0.249292586304000
,101900120605,481,40401,36360900.000000000000000,0.888789881439000
,101900120606,482,2994,2694600.000000000000000,0.109218436874000
,101900120607,483,23613,21251700.000000000000000,0.472959810274000
,101900120701,484,12137,10923300.000000000000000,0.291175743594000
,101900120702,485,17389,15650100.000000000000000,0.401173155443000
,101900120703,486,2458,2212200.000000000000000,0.063466232709500
