,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
117,-1,101900060304,4,2.2177462130784993,297,1.9650000333786009,1.1286240078405134
118,-1,101900060502,3,25.962419986724854,303,3.853650093078613,6.737098428670242
119,-1,101900060503,2,8.038349866867065,304,6.143680095672607,1.3083932987541127
120,-1,101900060602,7,10.806344881653787,307,1.4456299543380735,7.4751805254352295
121,-1,101900060603,5,17.439069867134098,308,2.7249701023101807,6.399728882291064
122,-1,101900060604,9,27.364781141281128,309,7.946420192718506,3.4436614824819016
123,-1,101900060605,6,20.314936637878414,310,16.292699813842773,1.2468735611649966
124,-1,101900060606,1,7.9937500953674325,311,8.755009651184082,0.9130486902760077
125,-1,101900060607,2,9.753159761428831,312,4.617819786071777,2.1120702438077417
126,-1,101900070603,3,4.277419090270996,342,1.5130599737167358,2.8269990380908614
127,-1,101900070702,1,4.0463600158691415,344,1.2693500518798828,3.1877416398073652
128,-1,101900070703,2,2.9936699867248535,345,0.5315009951591492,5.632482373487275
129,-1,101900070801,4,3.8919149935245514,347,0.8164809942245483,4.766693923133988
130,-1,101900070802,1,0.038204699754715,348,6.820730209350586,0.005601262413566793
131,-1,101900070803,3,4.450944051146506,349,3.0871400833129883,1.4417693823501334
132,-1,101900070804,14,24.53914545476437,350,11.721500396728516,2.0935157295744555
133,-1,101900070805,22,71.06360559165478,351,20.0132999420166,3.5508189952453284
134,-1,101900070903,3,0.8899459987878799,354,6.320149898529053,0.1408109005444642
135,-1,101900070904,4,19.153250455856323,355,4.587080001831055,4.1754777436213875
136,-1,101900070905,25,41.248483791947365,356,33.90069961547852,1.2167443226780477
137,-1,101900071001,3,13.767580270767212,357,9.894189834594727,1.3914813138746638
138,-1,101900071002,9,25.59658166766167,358,16.82200050354004,1.5216134170412787
139,-1,101900071003,12,25.093676798045635,359,14.099300384521484,1.7797816993525448
140,-1,101900071005,4,8.609150126576424,361,12.9931001663208,0.6625939934560082
141,-1,101900071006,8,19.97610136121511,362,4.896560192108153,4.079619279144335
142,-1,101900071007,10,26.169131755828857,363,3.6632900238037114,7.14361450657314
143,-1,101900071008,10,23.300492368638515,364,30.032400131225586,0.7758451627851181
144,-1,101900080201,2,2.291225969791412,367,9.948829650878906,0.2303010555205354
145,-1,101900080202,6,2.254995696246624,368,16.979700088500973,0.1328053902302878
146,-1,101900080203,8,9.323051854968073,369,14.92020034790039,0.6248610365530405
147,-1,101900080204,7,12.662372946739195,370,19.769699096679688,0.6404939642640204
148,-1,101900080304,3,5.3185521364212045,374,40.69179916381836,0.13070329269565117
149,-1,101900080306,10,15.113025717437267,376,15.716699600219727,0.9615902894285757
150,-1,101900090601,1,0.986899971961975,397,5.784130096435548,0.17062202189576425
151,-1,101900090602,1,2.650749921798706,398,26.80529975891113,0.09888902364979124
152,-1,101900100404,2,3.336099982261658,418,31.573299407958984,0.10566206398501056
153,-1,101900110208,1,3.301549911499023,435,8.090689659118652,0.4080677977529387
154,-1,101900110209,1,3.546760082244873,436,20.171499252319336,0.17583026615322425
155,-1,101900110504,5,13.240398049354553,454,22.285600662231445,0.5941234544238126
156,-1,101900120105,2,3.828962922096252,459,7.690839767456055,0.4978601866467933
